Iteration, Maximum_Velocity
1868,3.9381
1869,3.95871
1870,3.97699
1871,3.99299
1872,4.00675
1873,4.01833
1874,4.02793
1875,4.03561
1876,4.0413
1877,4.04506
1878,4.04695
1879,4.04705
1880,4.04542
1881,4.04213
1882,4.03725
1883,4.03085
1884,4.023
1885,4.01377
1886,4.00324
1887,3.99147
1888,3.97867
1889,3.96502
1890,3.95045
1891,3.93495
1892,3.91871
1893,3.90178
1894,3.88428
1895,3.86627
1896,3.84765
1897,3.84057
1898,3.85938
1899,3.87586
1900,3.88986
1901,3.90124
1902,3.90987
1903,3.91579
1904,3.91891
1905,3.91897
1906,3.9159
1907,3.90965
1908,3.90018
1909,3.88747
1910,3.87154
1911,3.85243
1912,3.8302
1913,3.80491
1914,3.7767
1915,3.74579
1916,3.71241
1917,3.68769
1918,3.68995
1919,3.69219
1920,3.69441
1921,3.69661
1922,3.6988
1923,3.70098
1924,3.70313
1925,3.70526
1926,3.70737
1927,3.70945
1928,3.71151
1929,3.71353
1930,3.71552
1931,3.71747
1932,3.71938
1933,3.72125
1934,3.72308
1935,3.72485
1936,3.72658
1937,3.72825
1938,3.72987
1939,3.73142
1940,3.73291
1941,3.73444
1942,3.73602
1943,3.73756
1944,3.73902
1945,3.74041
1946,3.74171
1947,3.74292
1948,3.74405
1949,3.74515
1950,3.74622
1951,3.74719
1952,3.74804
1953,3.74879
1954,3.74942
1955,3.74992
1956,3.7503
1957,3.75055
1958,3.75067
1959,3.75064
1960,3.75047
1961,3.75015
1962,3.74967
1963,3.74904
1964,3.74824
1965,3.74728
1966,3.74614
1967,3.74483
1968,3.74333
1969,3.74165
1970,3.73978
1971,3.73771
1972,3.73544
1973,3.73296
1974,3.73028
1975,3.72738
1976,3.72427
1977,3.72093
1978,3.71737
1979,3.71358
1980,3.70956
1981,3.70544
1982,3.70121
1983,3.69676
1984,3.69207
1985,3.68714
1986,3.68197
1987,3.67656
1988,3.67091
1989,3.66501
1990,3.65888
1991,3.65252
1992,3.64591
1993,3.63907
1994,3.63201
1995,3.63211
1996,3.64518
1997,3.65765
1998,3.6695
1999,3.68064
2000,3.69088
2001,3.70013
2002,3.70826
2003,3.71518
2004,3.72079
2005,3.72496
2006,3.72758
2007,3.72852
2008,3.72764
2009,3.72497
2010,3.72036
2011,3.71356
2012,3.70443
2013,3.69283
2014,3.69766
2015,3.7232
2016,3.74651
2017,3.76765
2018,3.78667
2019,3.80365
2020,3.81867
2021,3.83183
2022,3.8432
2023,3.85288
2024,3.86096
2025,3.86752
2026,3.87267
2027,3.87647
2028,3.87902
2029,3.88039
2030,3.88066
2031,3.87989
2032,3.87817
2033,3.87556
2034,3.8721
2035,3.86787
2036,3.86292
2037,3.85745
2038,3.85151
2039,3.84499
2040,3.83792
2041,3.83036
2042,3.82233
2043,3.81387
2044,3.80502
2045,3.79581
2046,3.78627
2047,3.77643
2048,3.76631
2049,3.75595
2050,3.74536
2051,3.73458
2052,3.72363
2053,3.71253
2054,3.70979
2055,3.71633
2056,3.72253
2057,3.72821
2058,3.73331
2059,3.73779
2060,3.74156
2061,3.74853
2062,3.76031
2063,3.77018
2064,3.77815
2065,3.7843
2066,3.78863
2067,3.79114
2068,3.79185
2069,3.79082
2070,3.78855
2071,3.81699
2072,3.84438
2073,3.87061
2074,3.8956
2075,3.91929
2076,3.94164
2077,3.9626
2078,3.98215
2079,4.00026
2080,4.01693
2081,4.03216
2082,4.04595
2083,4.05831
2084,4.06927
2085,4.07883
2086,4.08703
2087,4.09387
2088,4.09939
2089,4.10361
2090,4.10655
2091,4.10832
2092,4.10892
2093,4.1083
2094,4.10647
2095,4.10344
2096,4.09922
2097,4.09381
2098,4.08723
2099,4.07946
2100,4.07051
2101,4.06038
2102,4.04906
2103,4.03654
2104,4.02282
2105,4.00788
2106,3.99174
2107,3.97437
2108,3.95579
2109,3.93599
2110,3.91499
2111,3.89279
2112,3.86943
2113,3.84508
2114,3.81976
2115,3.79596
2116,3.80818
2117,3.81878
2118,3.82779
2119,3.83521
2120,3.84108
2121,3.8499
2122,3.87022
2123,3.88842
2124,3.90468
2125,3.91918
2126,3.93208
2127,3.94353
2128,3.95367
2129,3.96263
2130,3.97054
2131,3.9775
2132,3.9836
2133,3.98895
2134,3.99362
2135,3.99769
2136,4.00121
2137,4.00426
2138,4.00688
2139,4.00912
2140,4.01107
2141,4.01277
2142,4.01419
2143,4.01536
2144,4.0163
2145,4.01701
2146,4.01752
2147,4.01783
2148,4.01795
2149,4.01787
2150,4.01759
2151,4.01711
2152,4.01642
2153,4.01549
2154,4.01432
2155,4.01288
2156,4.01115
2157,4.00911
2158,4.00673
2159,4.00396
2160,4.00079
2161,3.99716
2162,3.99304
2163,3.98838
2164,3.98313
2165,3.97725
2166,3.97068
2167,3.96337
2168,3.95526
2169,3.94638
2170,3.93668
2171,3.92599
2172,3.91427
2173,3.90143
2174,3.88742
2175,3.87218
2176,3.85566
2177,3.83779
2178,3.81852
2179,3.79782
2180,3.77563
2181,3.75195
2182,3.72674
2183,3.7
2184,3.67173
2185,3.64197
2186,3.61074
2187,3.57811
2188,3.54415
2189,3.53384
2190,3.52566
2191,3.51735
2192,3.50891
2193,3.50034
2194,3.49177
2195,3.49206
2196,3.49291
2197,3.49378
2198,3.49467
2199,3.49558
2200,3.49652
2201,3.49747
2202,3.49844
2203,3.49944
2204,3.50045
2205,3.50148
2206,3.50253
2207,3.5036
2208,3.50469
2209,3.50579
2210,3.50691
2211,3.50804
2212,3.5092
2213,3.51037
2214,3.51155
2215,3.51275
2216,3.51397
2217,3.51708
2218,3.52433
2219,3.53011
2220,3.53442
2221,3.53725
2222,3.53863
2223,3.5836
2224,3.63395
2225,3.68373
2226,3.73262
2227,3.7804
2228,3.8268
2229,3.8715
2230,3.91434
2231,3.95526
2232,3.99431
2233,4.03133
2234,4.06616
2235,4.09879
2236,4.12923
2237,4.15753
2238,4.18373
2239,4.20789
2240,4.23009
2241,4.25041
2242,4.26891
2243,4.28568
2244,4.30079
2245,4.31433
2246,4.32652
2247,4.33744
2248,4.34699
2249,4.35523
2250,4.36222
2251,4.36802
2252,4.37267
2253,4.37623
2254,4.37874
2255,4.38023
2256,4.38075
2257,4.38031
2258,4.37896
2259,4.37682
2260,4.37391
2261,4.37014
2262,4.36554
2263,4.36011
2264,4.35388
2265,4.34685
2266,4.33903
2267,4.33042
2268,4.32104
2269,4.31089
2270,4.29995
2271,4.28825
2272,4.27577
2273,4.26258
2274,4.24867
2275,4.23396
2276,4.21846
2277,4.20215
2278,4.1851
2279,4.16728
2280,4.14862
2281,4.12908
2282,4.10866
2283,4.08732
2284,4.06505
2285,4.04182
2286,4.01759
2287,3.99234
2288,3.96604
2289,3.93866
2290,3.91017
2291,3.88052
2292,3.84971
2293,3.84121
2294,3.84755
2295,3.854
2296,3.86056
2297,3.86724
2298,3.87405
2299,3.881
2300,3.88817
2301,3.89555
2302,3.90311
2303,3.91083
2304,3.91872
2305,3.9268
2306,3.93505
2307,3.94348
2308,3.95209
2309,3.96098
2310,3.97014
2311,3.97946
2312,3.98891
2313,3.99847
2314,4.00828
2315,4.01832
2316,4.02839
2317,4.03845
2318,4.04845
2319,4.05834
2320,4.06806
2321,4.07753
2322,4.08668
2323,4.09543
2324,4.10368
2325,4.11147
2326,4.11871
2327,4.12511
2328,4.13053
2329,4.13483
2330,4.13801
2331,4.13988
2332,4.14015
2333,4.13863
2334,4.13511
2335,4.12941
2336,4.12132
2337,4.11063
2338,4.09715
2339,4.08069
2340,4.06106
2341,4.03812
2342,4.01187
2343,3.98223
2344,3.94901
2345,3.91234
2346,3.8723
2347,3.82896
2348,3.78329
2349,3.7858
2350,3.78833
2351,3.79085
2352,3.79338
2353,3.79592
2354,3.79846
2355,3.801
2356,3.80355
2357,3.8061
2358,3.80865
2359,3.81121
2360,3.81378
2361,3.81635
2362,3.81892
2363,3.82164
2364,3.82451
2365,3.82738
2366,3.83026
2367,3.83316
2368,3.83606
2369,3.83898
2370,3.8419
2371,3.84484
2372,3.84779
2373,3.85074
2374,3.85371
2375,3.85669
2376,3.85968
2377,3.86268
2378,3.8657
2379,3.86872
2380,3.87176
2381,3.88508
2382,3.90191
2383,3.91838
2384,3.93448
2385,3.95023
2386,3.96563
2387,3.9807
2388,3.99544
2389,4.0099
2390,4.02407
2391,4.03796
2392,4.05157
2393,4.06505
2394,4.07844
2395,4.09157
2396,4.10447
2397,4.11714
2398,4.12959
2399,4.14183
2400,4.15386
2401,4.16569
2402,4.17733
2403,4.18877
2404,4.20004
2405,4.21112
2406,4.22202
2407,4.23274
2408,4.24328
2409,4.25363
2410,4.26381
2411,4.27379
2412,4.28358
2413,4.29325
2414,4.30279
2415,4.31212
2416,4.3212
2417,4.33004
2418,4.3386
2419,4.34687
2420,4.35483
2421,4.36245
2422,4.3697
2423,4.37654
2424,4.38294
2425,4.38886
2426,4.39426
2427,4.39923
2428,4.40373
2429,4.40754
2430,4.4106
2431,4.41282
2432,4.41414
2433,4.41446
2434,4.4137
2435,4.41175
2436,4.40851
2437,4.40386
2438,4.39769
2439,4.38987
2440,4.38026
2441,4.36873
2442,4.35527
2443,4.33972
2444,4.32182
2445,4.30143
2446,4.27842
2447,4.25264
2448,4.22397
2449,4.19231
2450,4.15755
2451,4.11963
2452,4.12104
2453,4.12506
2454,4.12908
2455,4.13312
2456,4.13716
2457,4.14121
2458,4.14527
2459,4.14933
2460,4.1534
2461,4.15748
2462,4.16156
2463,4.16565
2464,4.16975
2465,4.17386
2466,4.17797
2467,4.18209
2468,4.18621
2469,4.19034
2470,4.19448
2471,4.19862
2472,4.20277
2473,4.20692
2474,4.21108
2475,4.21525
2476,4.21942
2477,4.2236
2478,4.22778
2479,4.23197
2480,4.23616
2481,4.24051
2482,4.24501
2483,4.24953
2484,4.25405
2485,4.2586
2486,4.26315
2487,4.26772
2488,4.27231
2489,4.2769
2490,4.28162
2491,4.28646
2492,4.29132
2493,4.29618
2494,4.30106
2495,4.30596
2496,4.31086
2497,4.31579
2498,4.32073
2499,4.32569
2500,4.33067
2501,4.33566
2502,4.34068
2503,4.34571
2504,4.35077
2505,4.35585
2506,4.36096
2507,4.36609
2508,4.37126
2509,4.37645
2510,4.38167
2511,4.38693
2512,4.39222
2513,4.39755
2514,4.40292
2515,4.40838
2516,4.41391
2517,4.41949
2518,4.42513
2519,4.43083
2520,4.43659
2521,4.44242
2522,4.44831
2523,4.45429
2524,4.46035
2525,4.46649
2526,4.47273
2527,4.47907
2528,4.48552
2529,4.49209
2530,4.49878
2531,4.50561
2532,4.51258
2533,4.5197
2534,4.52698
2535,4.53443
2536,4.54207
2537,4.5499
2538,4.55793
2539,4.56618
2540,4.57466
2541,4.58341
2542,4.59244
2543,4.60189
2544,4.61183
2545,4.62211
2546,4.63269
2547,4.64359
2548,4.65481
2549,4.66644
2550,4.67849
2551,4.69088
2552,4.70363
2553,4.71672
2554,4.73016
2555,4.74396
2556,4.75822
2557,4.77292
2558,4.78797
2559,4.80334
2560,4.81903
2561,4.83502
2562,4.8513
2563,4.86785
2564,4.88465
2565,4.90167
2566,4.91891
2567,4.93632
2568,4.9539
2569,4.9716
2570,4.98941
2571,5.0073
2572,5.02524
2573,5.04321
2574,5.06117
2575,5.07911
2576,5.09699
2577,5.11479
2578,5.1325
2579,5.15008
2580,5.16752
2581,5.18479
2582,5.20188
2583,5.21878
2584,5.23546
2585,5.25192
2586,5.26814
2587,5.28411
2588,5.29982
2589,5.31527
2590,5.33044
2591,5.34533
2592,5.35994
2593,5.37426
2594,5.38829
2595,5.40203
2596,5.41547
2597,5.42866
2598,5.44162
2599,5.45427
2600,5.46661
2601,5.47865
2602,5.49037
2603,5.50179
2604,5.51288
2605,5.52365
2606,5.5341
2607,5.54421
2608,5.55399
2609,5.56354
2610,5.57297
2611,5.58213
2612,5.59091
2613,5.59931
2614,5.6073
2615,5.61487
2616,5.622
2617,5.62867
2618,5.63486
2619,5.64053
2620,5.64566
2621,5.65022
2622,5.65442
2623,5.6583
2624,5.66153
2625,5.66405
2626,5.66579
2627,5.66671
2628,5.66685
2629,5.66615
2630,5.66442
2631,5.6616
2632,5.65758
2633,5.65228
2634,5.64558
2635,5.63755
2636,5.62806
2637,5.61681
2638,5.60364
2639,5.58856
2640,5.57137
2641,5.55174
2642,5.52943
2643,5.5042
2644,5.4758
2645,5.44393
2646,5.40828
2647,5.3685
2648,5.32421
2649,5.275
2650,5.22043
2651,5.16002
2652,5.09324
2653,5.01954
2654,4.93832
2655,4.84895
2656,4.75078
2657,4.64314
2658,4.52535
2659,4.39677
2660,4.25682
2661,4.24162
2662,4.23749
2663,4.23235
2664,4.2261
2665,4.21862
2666,4.20979
2667,4.19951
2668,4.18762
2669,4.17407
2670,4.15871
2671,4.14132
2672,4.12186
2673,4.10019
2674,4.076
2675,4.04914
2676,4.01945
2677,3.98676
2678,3.95093
2679,3.91181
2680,3.86927
2681,3.86029
2682,3.86584
2683,3.86697
2684,3.86383
2685,3.85658
2686,3.84538
2687,3.83337
2688,3.86239
2689,3.88304
2690,3.89607
2691,3.90218
2692,3.902
2693,3.89613
2694,3.88507
2695,3.86931
2696,3.84925
2697,3.82528
2698,3.79773
2699,3.78766
2700,3.78932
2701,3.79048
2702,3.79107
2703,3.79104
2704,3.79032
2705,3.78884
2706,3.78653
2707,3.78331
2708,3.7791
2709,3.7738
2710,3.76732
2711,3.75957
2712,3.76448
2713,3.77825
2714,3.79045
2715,3.80105
2716,3.81
2717,3.81723
2718,3.82268
2719,3.82626
2720,3.82787
2721,3.8274
2722,3.8247
2723,3.81964
2724,3.81204
2725,3.80172
2726,3.78847
2727,3.77208
2728,3.75233
2729,3.72898
2730,3.71
2731,3.72908
2732,3.74716
2733,3.76416
2734,3.78003
2735,3.7947
2736,3.8081
2737,3.82017
2738,3.83084
2739,3.84006
2740,3.84775
2741,3.85387
2742,3.85834
2743,3.86124
2744,3.8625
2745,3.86196
2746,3.85958
2747,3.85532
2748,3.84915
2749,3.84106
2750,3.83104
2751,3.83056
2752,3.83014
2753,3.82867
2754,3.83499
2755,3.84451
2756,3.85191
2757,3.85722
2758,3.86051
2759,3.86181
2760,3.86119
2761,3.85868
2762,3.85435
2763,3.84825
2764,3.84043
2765,3.83097
2766,3.81992
2767,3.83476
2768,3.85284
2769,3.87079
2770,3.88856
2771,3.90608
2772,3.92329
2773,3.94012
2774,3.95649
2775,3.97233
2776,3.98758
2777,4.00215
2778,4.016
2779,4.02906
2780,4.0413
2781,4.05265
2782,4.06311
2783,4.07263
2784,4.08121
2785,4.08884
2786,4.09555
2787,4.10137
2788,4.10624
2789,4.11018
2790,4.11335
2791,4.11577
2792,4.11733
2793,4.11806
2794,4.118
2795,4.11717
2796,4.11575
2797,4.11375
2798,4.1111
2799,4.10784
2800,4.10398
2801,4.09958
2802,4.10052
2803,4.10176
2804,4.1026
2805,4.103
2806,4.10295
2807,4.10241
2808,4.10133
2809,4.09964
2810,4.0973
2811,4.09422
2812,4.09032
2813,4.08553
2814,4.07975
2815,4.07291
2816,4.0649
2817,4.05565
2818,4.04509
2819,4.03316
2820,4.0198
2821,4.00498
2822,3.98871
2823,3.97101
2824,3.95209
2825,3.93205
2826,3.91086
2827,3.88869
2828,3.86586
2829,3.84262
2830,3.84188
2831,3.84236
2832,3.84198
2833,3.84068
2834,3.83838
2835,3.84204
2836,3.84759
2837,3.85266
2838,3.85723
2839,3.86129
2840,3.86484
2841,3.86784
2842,3.87027
2843,3.87211
2844,3.8735
2845,3.87442
2846,3.87468
2847,3.87428
2848,3.87318
2849,3.87137
2850,3.86881
2851,3.86548
2852,3.86136
2853,3.85642
2854,3.85063
2855,3.84397
2856,3.8364
2857,3.83108
2858,3.83854
2859,3.84532
2860,3.85142
2861,3.85698
2862,3.86203
2863,3.86639
2864,3.87009
2865,3.8731
2866,3.87542
2867,3.87714
2868,3.87824
2869,3.87863
2870,3.87829
2871,3.8772
2872,3.87535
2873,3.87273
2874,3.8693
2875,3.86506
2876,3.85998
2877,3.85403
2878,3.84719
2879,3.83943
2880,3.83074
2881,3.82108
2882,3.81042
2883,3.79876
2884,3.78605
2885,3.77229
2886,3.75745
2887,3.74151
2888,3.72448
2889,3.70633
2890,3.68706
2891,3.66669
2892,3.67809
2893,3.70112
2894,3.7235
2895,3.74529
2896,3.76653
2897,3.78723
2898,3.80739
2899,3.827
2900,3.84604
2901,3.86445
2902,3.88218
2903,3.89916
2904,3.91529
2905,3.9305
2906,3.94466
2907,3.95766
2908,3.96947
2909,3.97996
2910,3.98891
2911,3.99616
2912,4.00159
2913,4.00505
2914,4.00641
2915,4.00554
2916,4.00231
2917,3.9966
2918,3.98831
2919,3.97736
2920,3.96368
2921,3.98787
2922,4.01632
2923,4.04398
2924,4.07088
2925,4.09706
2926,4.12252
2927,4.14724
2928,4.17119
2929,4.19433
2930,4.21659
2931,4.23804
2932,4.25873
2933,4.27839
2934,4.29678
2935,4.31375
2936,4.32915
2937,4.34284
2938,4.35472
2939,4.3646
2940,4.37225
2941,4.37748
2942,4.3801
2943,4.37993
2944,4.37676
2945,4.37056
2946,4.36126
2947,4.34852
2948,4.33203
2949,4.3116
2950,4.28708
2951,4.25832
2952,4.22521
2953,4.18765
2954,4.14559
2955,4.09901
2956,4.04795
2957,3.9925
2958,3.9329
2959,3.86944
2960,3.80232
2961,3.73183
2962,3.6584
2963,3.58554
2964,3.5973
2965,3.60742
2966,3.61601
2967,3.62315
2968,3.62895
2969,3.63349
2970,3.63684
2971,3.63911
2972,3.64035
2973,3.64064
2974,3.64006
2975,3.63867
2976,3.63664
2977,3.63402
2978,3.63076
2979,3.6269
2980,3.6225
2981,3.61759
2982,3.61222
2983,3.60642
2984,3.60022
2985,3.59367
2986,3.58678
2987,3.57959
2988,3.57212
2989,3.56439
2990,3.56652
2991,3.60101
2992,3.63384
2993,3.66502
2994,3.69455
2995,3.72241
2996,3.74864
2997,3.77336
2998,3.79661
2999,3.81826
3000,3.83835
3001,3.8569
3002,3.87394
3003,3.88951
3004,3.90366
3005,3.91641
3006,3.92791
3007,3.93819
3008,3.94723
3009,3.95505
3010,3.96171
3011,3.96726
3012,3.97175
3013,3.97522
3014,3.97771
3015,3.97927
3016,3.97995
3017,3.97978
3018,3.97881
3019,3.97705
3020,3.97456
3021,3.97136
3022,3.96747
3023,3.96291
3024,3.95772
3025,3.95191
3026,3.94548
3027,3.93865
3028,3.93141
3029,3.92359
3030,3.91518
3031,3.90618
3032,3.89659
3033,3.88641
3034,3.87561
3035,3.8642
3036,3.85223
3037,3.83969
3038,3.8265
3039,3.81265
3040,3.79812
3041,3.7829
3042,3.76698
3043,3.75034
3044,3.73303
3045,3.71504
3046,3.69629
3047,3.67678
3048,3.65652
3049,3.6355
3050,3.61374
3051,3.59124
3052,3.57183
3053,3.55455
3054,3.53609
3055,3.51642
3056,3.50858
3057,3.52712
3058,3.54536
3059,3.56326
3060,3.58079
3061,3.59794
3062,3.61468
3063,3.63098
3064,3.64682
3065,3.66219
3066,3.67705
3067,3.69141
3068,3.70522
3069,3.71849
3070,3.73119
3071,3.74345
3072,3.75524
3073,3.76643
3074,3.77701
3075,3.78696
3076,3.79628
3077,3.80496
3078,3.81301
3079,3.82041
3080,3.82716
3081,3.83338
3082,3.83905
3083,3.84408
3084,3.84847
3085,3.85223
3086,3.85536
3087,3.85786
3088,3.85975
3089,3.86103
3090,3.86171
3091,3.86189
3092,3.86157
3093,3.86068
3094,3.85924
3095,3.85725
3096,3.85473
3097,3.85169
3098,3.84814
3099,3.8441
3100,3.83959
3101,3.83462
3102,3.82919
3103,3.82333
3104,3.81706
3105,3.81038
3106,3.8033
3107,3.79586
3108,3.78805
3109,3.7799
3110,3.77142
3111,3.76261
3112,3.75351
3113,3.74412
3114,3.73445
3115,3.72453
3116,3.71435
3117,3.70411
3118,3.6938
3119,3.68329
3120,3.6749
3121,3.67072
3122,3.66641
3123,3.66201
3124,3.65751
3125,3.65294
3126,3.64831
3127,3.64363
3128,3.63893
3129,3.6342
3130,3.62948
3131,3.62476
3132,3.62007
3133,3.61542
3134,3.61082
3135,3.60628
3136,3.60182
3137,3.59745
3138,3.59319
3139,3.58903
3140,3.58501
3141,3.58112
3142,3.57738
3143,3.5738
3144,3.57038
3145,3.56726
3146,3.56443
3147,3.58169
3148,3.62989
3149,3.67608
3150,3.72018
3151,3.76214
3152,3.80195
3153,3.83959
3154,3.87506
3155,3.90838
3156,3.93956
3157,3.96864
3158,3.99566
3159,4.02067
3160,4.04373
3161,4.06488
3162,4.08419
3163,4.10173
3164,4.11754
3165,4.1317
3166,4.14426
3167,4.15529
3168,4.16485
3169,4.17299
3170,4.17976
3171,4.18522
3172,4.18944
3173,4.19248
3174,4.19433
3175,4.19504
3176,4.19464
3177,4.19317
3178,4.19065
3179,4.18711
3180,4.18256
3181,4.17718
3182,4.17097
3183,4.1638
3184,4.15566
3185,4.14657
3186,4.13653
3187,4.12554
3188,4.11358
3189,4.10066
3190,4.08678
3191,4.07191
3192,4.05606
3193,4.03922
3194,4.02137
3195,4.00252
3196,3.98266
3197,3.9618
3198,3.93993
3199,3.91706
3200,3.89321
3201,3.86841
3202,3.84268
3203,3.81606
3204,3.78861
3205,3.76039
3206,3.73147
3207,3.70194
3208,3.67189
3209,3.64143
3210,3.61069
3211,3.5798
3212,3.54889
3213,3.53042
3214,3.5129
3215,3.49396
3216,3.4736
3217,3.45175
3218,3.4284
3219,3.40357
3220,3.38976
3221,3.39817
3222,3.42162
3223,3.44366
3224,3.46429
3225,3.48352
3226,3.50134
3227,3.51778
3228,3.53285
3229,3.54655
3230,3.5589
3231,3.56991
3232,3.57961
3233,3.58799
3234,3.59507
3235,3.60085
3236,3.60543
3237,3.60881
3238,3.6109
3239,3.61177
3240,3.61141
3241,3.60972
3242,3.6069
3243,3.60294
3244,3.59758
3245,3.59078
3246,3.58251
3247,3.58476
3248,3.58805
3249,3.59055
3250,3.59217
3251,3.59283
3252,3.59242
3253,3.59083
3254,3.58794
3255,3.58362
3256,3.57772
3257,3.57023
3258,3.56097
3259,3.54962
3260,3.53597
3261,3.5198
3262,3.50087
3263,3.47893
3264,3.45371
3265,3.45113
3266,3.45375
3267,3.45612
3268,3.45824
3269,3.46012
3270,3.46175
3271,3.46314
3272,3.4643
3273,3.46523
3274,3.46593
3275,3.46642
3276,3.4667
3277,3.46678
3278,3.47206
3279,3.47871
3280,3.48504
3281,3.49103
3282,3.49663
3283,3.51404
3284,3.53067
3285,3.54609
3286,3.56027
3287,3.57319
3288,3.58481
3289,3.59514
3290,3.60418
3291,3.61193
3292,3.61922
3293,3.631
3294,3.64135
3295,3.65041
3296,3.65827
3297,3.66507
3298,3.67092
3299,3.67608
3300,3.68065
3301,3.68459
3302,3.68799
3303,3.69096
3304,3.69361
3305,3.69603
3306,3.69832
3307,3.70364
3308,3.72164
3309,3.7383
3310,3.75371
3311,3.76792
3312,3.78101
3313,3.79304
3314,3.80404
3315,3.81416
3316,3.82342
3317,3.83176
3318,3.83919
3319,3.84573
3320,3.85138
3321,3.85623
3322,3.86028
3323,3.86342
3324,3.86563
3325,3.86703
3326,3.86786
3327,3.86792
3328,3.88164
3329,3.89903
3330,3.91689
3331,3.93511
3332,3.95358
3333,3.97218
3334,3.99079
3335,4.00931
3336,4.02763
3337,4.04564
3338,4.06324
3339,4.08034
3340,4.09686
3341,4.11272
3342,4.12786
3343,4.14221
3344,4.15573
3345,4.16838
3346,4.1801
3347,4.19089
3348,4.2007
3349,4.20952
3350,4.21734
3351,4.22415
3352,4.22994
3353,4.23469
3354,4.23842
3355,4.24123
3356,4.24312
3357,4.24398
3358,4.24381
3359,4.24262
3360,4.24041
3361,4.23718
3362,4.23294
3363,4.22769
3364,4.22145
3365,4.21421
3366,4.20598
3367,4.19677
3368,4.18659
3369,4.17543
3370,4.16331
3371,4.15025
3372,4.13627
3373,4.12139
3374,4.10564
3375,4.08903
3376,4.07159
3377,4.05335
3378,4.03442
3379,4.01483
3380,3.99454
3381,3.97361
3382,3.95208
3383,3.93
3384,3.90742
3385,3.88439
3386,3.86096
3387,3.8372
3388,3.81316
3389,3.7889
3390,3.76447
3391,3.73992
3392,3.71532
3393,3.69069
3394,3.6661
3395,3.64158
3396,3.61716
3397,3.59288
3398,3.56876
3399,3.5486
3400,3.56504
3401,3.57977
3402,3.59278
3403,3.60408
3404,3.61369
3405,3.62167
3406,3.62809
3407,3.63302
3408,3.63654
3409,3.63876
3410,3.63976
3411,3.63963
3412,3.63847
3413,3.63636
3414,3.63338
3415,3.62959
3416,3.62503
3417,3.61975
3418,3.61376
3419,3.60708
3420,3.59969
3421,3.59158
3422,3.59865
3423,3.61399
3424,3.62941
3425,3.64484
3426,3.66022
3427,3.6755
3428,3.69062
3429,3.70552
3430,3.72016
3431,3.73449
3432,3.74849
3433,3.76212
3434,3.77534
3435,3.78814
3436,3.8005
3437,3.8124
3438,3.82383
3439,3.83479
3440,3.84526
3441,3.85526
3442,3.86476
3443,3.87379
3444,3.88234
3445,3.89041
3446,3.898
3447,3.90513
3448,3.91179
3449,3.918
3450,3.92376
3451,3.92908
3452,3.93395
3453,3.93835
3454,3.94229
3455,3.94575
3456,3.94874
3457,3.95122
3458,3.95321
3459,3.95466
3460,3.95556
3461,3.95588
3462,3.9556
3463,3.95468
3464,3.95307
3465,3.95074
3466,3.94763
3467,3.94368
3468,3.93883
3469,3.93302
3470,3.92616
3471,3.91817
3472,3.90897
3473,3.89845
3474,3.88651
3475,3.87303
3476,3.8579
3477,3.84099
3478,3.82218
3479,3.80133
3480,3.7783
3481,3.75297
3482,3.7252
3483,3.70669
3484,3.71048
3485,3.71314
3486,3.71467
3487,3.715
3488,3.71398
3489,3.71153
3490,3.70758
3491,3.70205
3492,3.69486
3493,3.68594
3494,3.67521
3495,3.6626
3496,3.64803
3497,3.64614
3498,3.66194
3499,3.67697
3500,3.69105
3501,3.70408
3502,3.71598
3503,3.72663
3504,3.73607
3505,3.74419
3506,3.75075
3507,3.75564
3508,3.75873
3509,3.76081
3510,3.78342
3511,3.80568
3512,3.82759
3513,3.84913
3514,3.87029
3515,3.89102
3516,3.91128
3517,3.93117
3518,3.95063
3519,3.96944
3520,3.98753
3521,4.00484
3522,4.02143
3523,4.03721
3524,4.05197
3525,4.06562
3526,4.07808
3527,4.08927
3528,4.09911
3529,4.10752
3530,4.11441
3531,4.1197
3532,4.1233
3533,4.12512
3534,4.12505
3535,4.12299
3536,4.11884
3537,4.11249
3538,4.1038
3539,4.09265
3540,4.07892
3541,4.06244
3542,4.04309
3543,4.02072
3544,3.99517
3545,3.96629
3546,3.93394
3547,3.89797
3548,3.85827
3549,3.81472
3550,3.76726
3551,3.71582
3552,3.66785
3553,3.66679
3554,3.67884
3555,3.68852
3556,3.69595
3557,3.70128
3558,3.70465
3559,3.70619
3560,3.70604
3561,3.70433
3562,3.70119
3563,3.69679
3564,3.69124
3565,3.68461
3566,3.67701
3567,3.66853
3568,3.65926
3569,3.64929
3570,3.65317
3571,3.66044
3572,3.66779
3573,3.67521
3574,3.7006
3575,3.76742
3576,3.83065
3577,3.89017
3578,3.94591
3579,3.99785
3580,4.04603
3581,4.09054
3582,4.13147
3583,4.16891
3584,4.20299
3585,4.23394
3586,4.26192
3587,4.28697
3588,4.30926
3589,4.32892
3590,4.34611
3591,4.36096
3592,4.3736
3593,4.38415
3594,4.39273
3595,4.39942
3596,4.40434
3597,4.40755
3598,4.40913
3599,4.40915
3600,4.40766
3601,4.4047
3602,4.40032
3603,4.39455
3604,4.3874
3605,4.3789
3606,4.36906
3607,4.35788
3608,4.34537
3609,4.33151
3610,4.31631
3611,4.29976
3612,4.28184
3613,4.26254
3614,4.24186
3615,4.21978
3616,4.19629
3617,4.17139
