Iteration,Mean Rebuild Frequency
2045,24.0282
2046,24.0423
2047,24.0563
2048,24.0704
2049,24.0845
2050,24.0986
2051,24.1127
2052,24.1268
2053,24.1408
2054,24.1549
2055,24.169
2056,24.1831
2057,24.1972
2058,24.2113
2059,24.2254
2060,23.9028
2061,23.9167
2062,23.9306
2063,23.9444
2064,23.9583
2065,23.9722
2066,23.9861
2067,24
2068,24.0139
2069,24.0278
2070,24.0417
2071,24.0556
2072,24.0694
2073,24.0833
2074,24.0972
2075,24.1111
2076,24.125
2077,24.1389
2078,24.1528
2079,24.1667
2080,24.1806
2081,24.1944
2082,24.2083
2083,23.8904
2084,23.9041
2085,23.9178
2086,23.9315
2087,23.9452
2088,23.9589
2089,23.9726
2090,23.9863
2091,24
2092,24.0137
2093,24.0274
2094,24.0411
2095,24.0548
2096,24.0685
2097,24.0822
2098,24.0959
2099,24.1096
2100,24.1233
2101,24.137
2102,24.1507
2103,24.1644
2104,24.1781
2105,24.1918
2106,24.2055
2107,23.8919
2108,23.9054
2109,23.9189
2110,23.9324
2111,23.9459
2112,23.9595
2113,23.973
2114,23.9865
2115,24
2116,24.0135
2117,24.027
2118,24.0405
2119,24.0541
2120,24.0676
2121,24.0811
2122,24.0946
2123,24.1081
2124,24.1216
2125,24.1351
2126,24.1486
2127,24.1622
2128,24.1757
2129,24.1892
2130,24.2027
2131,23.8933
2132,23.9067
2133,23.92
2134,23.9333
2135,23.9467
2136,23.96
2137,23.9733
2138,23.9867
2139,24
2140,24.0133
2141,24.0267
2142,24.04
2143,24.0533
2144,24.0667
2145,24.08
2146,24.0933
2147,24.1067
2148,24.12
2149,24.1333
2150,24.1467
2151,24.16
2152,24.1733
2153,24.1867
2154,24.2
2155,24.2133
2156,23.9079
2157,23.9211
2158,23.9342
2159,23.9474
2160,23.9605
2161,23.9737
2162,23.9868
2163,24
2164,24.0132
2165,24.0263
2166,24.0395
2167,24.0526
2168,24.0658
2169,24.0789
2170,24.0921
2171,24.1053
2172,24.1184
2173,24.1316
2174,24.1447
2175,24.1579
2176,24.1711
2177,24.1842
2178,24.1974
2179,24.2105
2180,24.2237
2181,24.2368
2182,23.9351
2183,23.9481
2184,23.961
2185,23.974
2186,23.987
2187,24
2188,24.013
2189,24.026
2190,24.039
2191,24.0519
2192,24.0649
2193,24.0779
2194,24.0909
2195,24.1039
2196,24.1169
2197,24.1299
2198,24.1429
2199,24.1558
2200,24.1688
2201,24.1818
2202,24.1948
2203,24.2078
2204,24.2208
2205,24.2338
2206,24.2468
2207,23.9487
2208,23.9615
2209,23.9744
2210,23.9872
2211,24
2212,24.0128
2213,24.0256
2214,24.0385
2215,24.0513
2216,24.0641
2217,24.0769
2218,24.0897
2219,24.1026
2220,24.1154
2221,24.1282
2222,24.141
2223,24.1538
2224,24.1667
2225,24.1795
2226,24.1923
2227,24.2051
2228,24.2179
2229,24.2308
2230,24.2436
2231,24.2564
2232,23.962
2233,23.9747
2234,23.9873
2235,24
2236,24.0127
2237,24.0253
2238,24.038
2239,24.0506
2240,24.0633
2241,24.0759
2242,24.0886
2243,24.1013
2244,24.1139
2245,24.1266
2246,24.1392
2247,24.1519
2248,24.1646
2249,24.1772
2250,24.1899
2251,24.2025
2252,24.2152
2253,24.2278
2254,23.9375
2255,23.95
2256,23.9625
2257,23.975
2258,23.9875
2259,24
2260,24.0125
2261,24.025
2262,24.0375
2263,24.05
2264,24.0625
2265,24.075
2266,24.0875
2267,24.1
2268,24.1125
2269,24.125
2270,24.1375
2271,24.15
2272,24.1625
2273,24.175
2274,24.1875
2275,24.2
2276,24.2125
2277,24.225
2278,23.9383
2279,23.9506
2280,23.963
2281,23.9753
2282,23.9877
2283,24
2284,24.0123
2285,24.0247
2286,24.037
2287,24.0494
2288,24.0617
2289,24.0741
2290,24.0864
2291,24.0988
2292,24.1111
2293,24.1235
2294,24.1358
2295,24.1481
2296,24.1605
2297,24.1728
2298,24.1852
2299,24.1975
2300,24.2099
2301,24.2222
2302,24.2346
2303,23.9512
2304,23.9634
2305,23.9756
2306,23.9878
2307,24
2308,24.0122
2309,24.0244
2310,24.0366
2311,24.0488
2312,24.061
2313,24.0732
2314,24.0854
2315,24.0976
2316,24.1098
2317,24.122
2318,24.1341
2319,24.1463
2320,24.1585
2321,24.1707
2322,24.1829
2323,24.1951
2324,24.2073
2325,24.2195
2326,24.2317
2327,24.2439
2328,23.9639
2329,23.9759
2330,23.988
2331,24
2332,24.012
2333,24.0241
2334,24.0361
2335,24.0482
2336,24.0602
2337,24.0723
2338,24.0843
2339,24.0964
2340,24.1084
2341,24.1205
2342,24.1325
2343,24.1446
2344,24.1566
2345,24.1687
2346,24.1807
2347,24.1928
2348,24.2048
2349,24.2169
2350,24.2289
2351,24.241
2352,24.253
2353,23.9762
2354,23.9881
2355,24
2356,24.0119
2357,24.0238
2358,24.0357
2359,24.0476
2360,24.0595
2361,24.0714
2362,24.0833
2363,24.0952
2364,24.1071
2365,24.119
2366,24.131
2367,24.1429
2368,24.1548
2369,24.1667
2370,24.1786
2371,24.1905
2372,24.2024
2373,24.2143
2374,24.2262
2375,24.2381
2376,24.25
2377,24.2619
2378,23.9882
2379,24
2380,24.0118
2381,24.0235
2382,24.0353
2383,24.0471
2384,24.0588
2385,24.0706
2386,24.0824
2387,24.0941
2388,24.1059
2389,24.1176
2390,24.1294
2391,24.1412
2392,24.1529
2393,24.1647
2394,24.1765
2395,24.1882
2396,24.2
2397,24.2118
2398,24.2235
2399,24.2353
2400,24.2471
2401,24.2588
2402,24.2706
2403,24
2404,24.0116
2405,24.0233
2406,24.0349
2407,24.0465
2408,24.0581
2409,24.0698
2410,24.0814
2411,24.093
2412,24.1047
2413,24.1163
2414,24.1279
2415,24.1395
2416,24.1512
2417,24.1628
2418,24.1744
2419,24.186
2420,24.1977
2421,24.2093
2422,24.2209
2423,24.2326
2424,24.2442
2425,24.2558
2426,24.2674
2427,24
2428,24.0115
2429,24.023
2430,24.0345
2431,24.046
2432,24.0575
2433,24.069
2434,24.0805
2435,24.092
2436,24.1034
2437,24.1149
2438,24.1264
2439,24.1379
2440,24.1494
2441,24.1609
2442,24.1724
2443,24.1839
2444,24.1954
2445,24.2069
2446,24.2184
2447,24.2299
2448,24.2414
2449,24.2529
2450,24.2644
2451,24
2452,24.0114
2453,24.0227
2454,24.0341
2455,24.0455
2456,24.0568
2457,24.0682
2458,24.0795
2459,24.0909
2460,24.1023
2461,24.1136
2462,24.125
2463,24.1364
2464,24.1477
2465,24.1591
2466,24.1705
2467,24.1818
2468,24.1932
2469,24.2045
2470,24.2159
2471,24.2273
2472,24.2386
2473,24.25
2474,24.2614
2475,24
2476,24.0112
2477,24.0225
2478,24.0337
2479,24.0449
2480,24.0562
2481,24.0674
2482,24.0787
2483,24.0899
2484,24.1011
2485,24.1124
2486,24.1236
2487,24.1348
2488,24.1461
2489,24.1573
2490,24.1685
2491,24.1798
2492,24.191
2493,24.2022
2494,24.2135
2495,24.2247
2496,24.236
2497,24.2472
2498,24.2584
2499,24
2500,24.0111
2501,24.0222
2502,24.0333
2503,24.0444
2504,24.0556
2505,24.0667
2506,24.0778
2507,24.0889
2508,24.1
2509,24.1111
2510,24.1222
2511,24.1333
2512,24.1444
2513,24.1556
2514,24.1667
2515,24.1778
2516,24.1889
2517,24.2
2518,24.2111
2519,24.2222
2520,24.2333
2521,24.2444
2522,24.2556
2523,24.2667
2524,24.011
2525,24.022
2526,24.033
2527,24.044
2528,24.0549
2529,24.0659
2530,24.0769
2531,24.0879
2532,24.0989
2533,24.1099
2534,24.1209
2535,24.1319
2536,24.1429
2537,24.1538
2538,24.1648
2539,24.1758
2540,24.1868
2541,24.1978
2542,24.2088
2543,24.2198
2544,24.2308
2545,24.2418
2546,24.2527
2547,24
2548,24.0109
2549,24.0217
2550,24.0326
2551,24.0435
2552,24.0543
2553,24.0652
2554,24.0761
2555,24.087
2556,24.0978
2557,24.1087
2558,24.1196
2559,24.1304
2560,24.1413
2561,24.1522
2562,24.163
2563,24.1739
2564,24.1848
2565,24.1957
2566,24.2065
2567,24.2174
2568,24.2283
2569,24.2391
2570,23.9892
2571,24
2572,24.0108
2573,24.0215
2574,24.0323
2575,24.043
2576,24.0538
2577,24.0645
2578,24.0753
2579,24.086
2580,24.0968
2581,24.1075
2582,24.1183
2583,24.129
2584,24.1398
2585,24.1505
2586,24.1613
2587,24.172
2588,24.1828
2589,24.1935
2590,24.2043
2591,24.2151
2592,24.2258
2593,23.9787
2594,23.9894
2595,24
2596,24.0106
2597,24.0213
2598,24.0319
2599,24.0426
2600,24.0532
2601,24.0638
2602,24.0745
2603,24.0851
2604,24.0957
2605,24.1064
2606,24.117
2607,24.1277
2608,24.1383
2609,24.1489
2610,24.1596
2611,24.1702
2612,24.1809
2613,24.1915
2614,24.2021
2615,24.2128
2616,24.2234
2617,23.9789
2618,23.9895
2619,24
2620,24.0105
2621,24.0211
2622,24.0316
2623,24.0421
2624,24.0526
2625,24.0632
2626,24.0737
2627,24.0842
2628,24.0947
2629,24.1053
2630,24.1158
2631,24.1263
2632,24.1368
2633,24.1474
2634,24.1579
2635,24.1684
2636,24.1789
2637,24.1895
2638,24.2
2639,24.2105
2640,24.2211
2641,23.9792
2642,23.9896
2643,24
2644,24.0104
2645,24.0208
2646,24.0312
2647,24.0417
2648,24.0521
2649,24.0625
2650,24.0729
2651,24.0833
2652,24.0938
2653,24.1042
2654,24.1146
2655,24.125
2656,24.1354
2657,24.1458
2658,24.1562
2659,24.1667
2660,24.1771
2661,24.1875
2662,24.1979
2663,24.2083
2664,24.2188
2665,23.9794
2666,23.9897
2667,24
2668,24.0103
2669,24.0206
2670,24.0309
2671,24.0412
2672,24.0515
2673,24.0619
2674,24.0722
2675,24.0825
2676,24.0928
2677,24.1031
2678,24.1134
2679,24.1237
2680,24.134
2681,24.1443
2682,24.1546
2683,24.1649
2684,24.1753
2685,24.1856
2686,24.1959
2687,24.2062
2688,24.2165
2689,23.9796
2690,23.9898
2691,24
2692,24.0102
2693,24.0204
2694,24.0306
2695,24.0408
2696,24.051
2697,24.0612
2698,24.0714
2699,24.0816
2700,24.0918
2701,24.102
2702,24.1122
2703,24.1224
2704,24.1327
2705,24.1429
2706,24.1531
2707,24.1633
2708,24.1735
2709,24.1837
2710,24.1939
2711,24.2041
2712,24.2143
2713,24.2245
2714,23.9899
2715,24
2716,24.0101
2717,24.0202
2718,24.0303
2719,24.0404
2720,24.0505
2721,24.0606
2722,24.0707
2723,24.0808
2724,24.0909
2725,24.101
2726,24.1111
2727,24.1212
2728,24.1313
2729,24.1414
2730,24.1515
2731,24.1616
2732,24.1717
2733,24.1818
2734,24.1919
2735,24.202
2736,24.2121
2737,24.2222
2738,24.2323
2739,24
2740,24.01
2741,24.02
2742,24.03
2743,24.04
2744,24.05
2745,24.06
2746,24.07
2747,24.08
2748,24.09
2749,24.1
2750,24.11
2751,24.12
2752,24.13
2753,24.14
2754,24.15
2755,24.16
2756,24.17
2757,24.18
2758,24.19
2759,24.2
2760,24.21
2761,24.22
2762,24.23
2763,24
2764,24.0099
2765,24.0198
2766,24.0297
2767,24.0396
2768,24.0495
2769,24.0594
2770,24.0693
2771,24.0792
2772,24.0891
2773,24.099
2774,24.1089
2775,24.1188
2776,24.1287
2777,24.1386
2778,24.1485
2779,24.1584
2780,24.1683
2781,24.1782
2782,24.1881
2783,24.198
2784,24.2079
2785,24.2178
2786,24.2277
2787,24
2788,24.0098
2789,24.0196
2790,24.0294
2791,24.0392
2792,24.049
2793,24.0588
2794,24.0686
2795,24.0784
2796,24.0882
2797,24.098
2798,24.1078
2799,24.1176
2800,24.1275
2801,24.1373
2802,24.1471
2803,24.1569
2804,24.1667
2805,24.1765
2806,24.1863
2807,24.1961
2808,24.2059
2809,24.2157
2810,24.2255
2811,24
2812,24.0097
2813,24.0194
2814,24.0291
2815,24.0388
2816,24.0485
2817,24.0583
2818,24.068
2819,24.0777
2820,24.0874
2821,24.0971
2822,24.1068
2823,24.1165
2824,24.1262
2825,24.1359
2826,24.1456
2827,24.1553
2828,24.165
2829,24.1748
2830,24.1845
2831,24.1942
2832,24.2039
2833,24.2136
2834,23.9904
2835,24
2836,24.0096
2837,24.0192
2838,24.0288
2839,24.0385
2840,24.0481
2841,24.0577
2842,24.0673
2843,24.0769
2844,24.0865
2845,24.0962
2846,24.1058
2847,24.1154
2848,24.125
2849,24.1346
2850,24.1442
2851,24.1538
2852,24.1635
2853,24.1731
2854,24.1827
2855,24.1923
2856,24.2019
2857,23.981
2858,23.9905
2859,24
2860,24.0095
2861,24.019
2862,24.0286
2863,24.0381
2864,24.0476
2865,24.0571
2866,24.0667
2867,24.0762
2868,24.0857
2869,24.0952
2870,24.1048
2871,24.1143
2872,24.1238
2873,24.1333
2874,24.1429
2875,24.1524
2876,24.1619
2877,24.1714
2878,24.181
2879,24.1905
2880,23.9717
2881,23.9811
2882,23.9906
2883,24
2884,24.0094
2885,24.0189
2886,24.0283
2887,24.0377
2888,24.0472
2889,24.0566
2890,24.066
2891,24.0755
2892,24.0849
2893,24.0943
2894,24.1038
2895,24.1132
2896,24.1226
2897,24.1321
2898,24.1415
2899,24.1509
2900,24.1604
2901,24.1698
2902,23.9533
2903,23.9626
2904,23.972
2905,23.9813
2906,23.9907
2907,24
2908,24.0093
2909,24.0187
2910,24.028
2911,24.0374
2912,24.0467
2913,24.0561
2914,24.0654
2915,24.0748
2916,24.0841
2917,24.0935
2918,24.1028
2919,24.1121
2920,24.1215
2921,24.1308
2922,24.1402
2923,24.1495
2924,24.1589
2925,24.1682
2926,23.9537
2927,23.963
2928,23.9722
2929,23.9815
2930,23.9907
2931,24
2932,24.0093
2933,24.0185
2934,24.0278
2935,24.037
2936,24.0463
2937,24.0556
2938,24.0648
2939,24.0741
2940,24.0833
2941,24.0926
2942,24.1019
2943,24.1111
2944,24.1204
2945,24.1296
2946,24.1389
2947,24.1481
2948,24.1574
2949,24.1667
2950,24.1759
2951,23.9633
2952,23.9725
2953,23.9817
2954,23.9908
2955,24
2956,24.0092
2957,24.0183
2958,24.0275
2959,24.0367
2960,24.0459
2961,24.055
2962,24.0642
2963,24.0734
2964,24.0826
2965,24.0917
2966,24.1009
2967,24.1101
2968,24.1193
2969,24.1284
2970,24.1376
2971,24.1468
2972,24.156
2973,24.1651
2974,24.1743
2975,23.9636
2976,23.9727
2977,23.9818
2978,23.9909
2979,24
2980,24.0091
2981,24.0182
2982,24.0273
2983,24.0364
2984,24.0455
2985,24.0545
2986,24.0636
2987,24.0727
2988,24.0818
2989,24.0909
2990,24.1
2991,24.1091
2992,24.1182
2993,24.1273
2994,24.1364
2995,24.1455
2996,24.1545
2997,24.1636
2998,23.955
2999,23.964
3000,23.973
3001,23.982
3002,23.991
3003,24
3004,24.009
3005,24.018
3006,24.027
3007,24.036
3008,24.045
3009,24.0541
3010,24.0631
3011,24.0721
3012,24.0811
3013,24.0901
3014,24.0991
3015,24.1081
3016,24.1171
3017,24.1261
3018,24.1351
3019,24.1441
3020,24.1532
3021,23.9464
3022,23.9554
3023,23.9643
3024,23.9732
3025,23.9821
3026,23.9911
3027,24
3028,24.0089
3029,24.0179
3030,24.0268
3031,24.0357
3032,24.0446
3033,24.0536
3034,24.0625
3035,24.0714
3036,24.0804
3037,24.0893
3038,24.0982
3039,24.1071
3040,24.1161
3041,24.125
3042,24.1339
3043,23.9292
3044,23.9381
3045,23.9469
3046,23.9558
3047,23.9646
3048,23.9735
3049,23.9823
3050,23.9912
3051,24
3052,24.0088
3053,24.0177
3054,24.0265
3055,24.0354
3056,24.0442
3057,24.0531
3058,24.0619
3059,24.0708
3060,24.0796
3061,24.0885
3062,24.0973
3063,24.1062
3064,24.115
3065,24.1239
3066,23.9211
3067,23.9298
3068,23.9386
3069,23.9474
3070,23.9561
3071,23.9649
3072,23.9737
3073,23.9825
3074,23.9912
3075,24
3076,24.0088
3077,24.0175
3078,24.0263
3079,24.0351
3080,24.0439
3081,24.0526
3082,24.0614
3083,24.0702
3084,24.0789
3085,24.0877
3086,24.0965
3087,23.8957
3088,23.9043
3089,23.913
3090,23.9217
3091,23.9304
3092,23.9391
3093,23.9478
3094,23.9565
3095,23.9652
3096,23.9739
3097,23.9826
3098,23.9913
3099,24
3100,24.0087
3101,24.0174
3102,24.0261
3103,24.0348
3104,24.0435
3105,24.0522
3106,24.0609
3107,24.0696
3108,23.8707
3109,23.8793
3110,23.8879
3111,23.8966
3112,23.9052
3113,23.9138
3114,23.9224
3115,23.931
3116,23.9397
3117,23.9483
3118,23.9569
3119,23.9655
3120,23.9741
3121,23.9828
3122,23.9914
3123,24
3124,24.0086
3125,24.0172
3126,24.0259
3127,24.0345
3128,24.0431
3129,24.0517
3130,23.8547
3131,23.8632
3132,23.8718
3133,23.8803
3134,23.8889
3135,23.8974
3136,23.906
3137,23.9145
3138,23.9231
3139,23.9316
3140,23.9402
3141,23.9487
3142,23.9573
3143,23.9658
3144,23.9744
3145,23.9829
3146,23.9915
3147,24
3148,24.0085
3149,24.0171
3150,24.0256
3151,24.0342
3152,24.0427
3153,23.8475
3154,23.8559
3155,23.8644
3156,23.8729
3157,23.8814
3158,23.8898
3159,23.8983
3160,23.9068
3161,23.9153
3162,23.9237
3163,23.9322
3164,23.9407
3165,23.9492
3166,23.9576
3167,23.9661
3168,23.9746
3169,23.9831
3170,23.9915
3171,24
3172,24.0085
3173,24.0169
3174,24.0254
3175,24.0339
3176,23.8403
3177,23.8487
3178,23.8571
3179,23.8655
3180,23.8739
3181,23.8824
3182,23.8908
3183,23.8992
3184,23.9076
3185,23.916
3186,23.9244
3187,23.9328
3188,23.9412
3189,23.9496
3190,23.958
3191,23.9664
3192,23.9748
3193,23.9832
3194,23.9916
3195,24
3196,24.0084
3197,24.0168
3198,24.0252
3199,23.8333
3200,23.8417
3201,23.85
3202,23.8583
3203,23.8667
3204,23.875
3205,23.8833
3206,23.8917
3207,23.9
3208,23.9083
3209,23.9167
3210,23.925
3211,23.9333
3212,23.9417
3213,23.95
3214,23.9583
3215,23.9667
3216,23.975
3217,23.9833
3218,23.9917
3219,24
3220,24.0083
3221,24.0167
3222,23.8264
3223,23.8347
3224,23.843
3225,23.8512
3226,23.8595
3227,23.8678
3228,23.876
3229,23.8843
3230,23.8926
3231,23.9008
3232,23.9091
3233,23.9174
3234,23.9256
3235,23.9339
3236,23.9421
3237,23.9504
3238,23.9587
3239,23.9669
3240,23.9752
3241,23.9835
3242,23.9917
3243,24
3244,24.0083
3245,23.8197
3246,23.8279
3247,23.8361
3248,23.8443
3249,23.8525
3250,23.8607
3251,23.8689
3252,23.877
3253,23.8852
3254,23.8934
3255,23.9016
3256,23.9098
3257,23.918
3258,23.9262
3259,23.9344
3260,23.9426
3261,23.9508
3262,23.959
3263,23.9672
3264,23.9754
3265,23.9836
3266,23.9918
3267,24
3268,23.813
3269,23.8211
3270,23.8293
3271,23.8374
3272,23.8455
3273,23.8537
3274,23.8618
3275,23.8699
3276,23.878
3277,23.8862
3278,23.8943
3279,23.9024
3280,23.9106
3281,23.9187
3282,23.9268
3283,23.935
3284,23.9431
3285,23.9512
3286,23.9593
3287,23.9675
3288,23.9756
3289,23.9837
3290,23.9919
3291,24
3292,23.8145
3293,23.8226
3294,23.8306
3295,23.8387
3296,23.8468
3297,23.8548
3298,23.8629
3299,23.871
3300,23.879
3301,23.8871
3302,23.8952
3303,23.9032
3304,23.9113
3305,23.9194
3306,23.9274
3307,23.9355
3308,23.9435
3309,23.9516
3310,23.9597
3311,23.9677
3312,23.9758
3313,23.9839
3314,23.9919
3315,24
3316,23.816
3317,23.824
3318,23.832
3319,23.84
3320,23.848
3321,23.856
3322,23.864
3323,23.872
3324,23.88
3325,23.888
3326,23.896
3327,23.904
3328,23.912
3329,23.92
3330,23.928
3331,23.936
3332,23.944
3333,23.952
3334,23.96
3335,23.968
3336,23.976
3337,23.7937
3338,23.8016
3339,23.8095
3340,23.8175
3341,23.8254
3342,23.8333
3343,23.8413
3344,23.8492
3345,23.8571
3346,23.8651
3347,23.873
3348,23.881
3349,23.8889
3350,23.8968
3351,23.9048
3352,23.9127
3353,23.9206
3354,23.9286
3355,23.9365
3356,23.9444
3357,23.9524
3358,23.9603
3359,23.9683
3360,23.7874
3361,23.7953
3362,23.8031
3363,23.811
3364,23.8189
3365,23.8268
3366,23.8346
3367,23.8425
3368,23.8504
3369,23.8583
3370,23.8661
3371,23.874
3372,23.8819
3373,23.8898
3374,23.8976
3375,23.9055
3376,23.9134
3377,23.9213
3378,23.9291
3379,23.937
3380,23.9449
3381,23.9528
3382,23.9606
3383,23.9685
3384,23.7891
3385,23.7969
3386,23.8047
3387,23.8125
3388,23.8203
3389,23.8281
3390,23.8359
3391,23.8438
3392,23.8516
3393,23.8594
3394,23.8672
3395,23.875
3396,23.8828
3397,23.8906
3398,23.8984
3399,23.9062
3400,23.9141
3401,23.9219
3402,23.9297
3403,23.9375
3404,23.9453
3405,23.9531
3406,23.9609
3407,23.7829
3408,23.7907
3409,23.7984
3410,23.8062
3411,23.814
3412,23.8217
3413,23.8295
3414,23.8372
3415,23.845
3416,23.8527
3417,23.8605
3418,23.8682
3419,23.876
3420,23.8837
3421,23.8915
3422,23.8992
3423,23.907
3424,23.9147
3425,23.9225
3426,23.9302
3427,23.938
3428,23.9457
3429,23.9535
3430,23.7769
3431,23.7846
3432,23.7923
3433,23.8
3434,23.8077
3435,23.8154
3436,23.8231
3437,23.8308
3438,23.8385
3439,23.8462
3440,23.8538
3441,23.8615
3442,23.8692
3443,23.8769
3444,23.8846
3445,23.8923
3446,23.9
3447,23.9077
3448,23.9154
3449,23.9231
3450,23.9308
3451,23.9385
3452,23.9462
3453,23.771
3454,23.7786
3455,23.7863
3456,23.7939
3457,23.8015
3458,23.8092
3459,23.8168
3460,23.8244
3461,23.8321
3462,23.8397
3463,23.8473
3464,23.855
3465,23.8626
3466,23.8702
3467,23.8779
3468,23.8855
3469,23.8931
3470,23.9008
3471,23.9084
3472,23.916
3473,23.9237
3474,23.9313
3475,23.9389
3476,23.7652
3477,23.7727
3478,23.7803
3479,23.7879
3480,23.7955
3481,23.803
3482,23.8106
3483,23.8182
3484,23.8258
3485,23.8333
3486,23.8409
3487,23.8485
3488,23.8561
3489,23.8636
3490,23.8712
3491,23.8788
3492,23.8864
3493,23.8939
3494,23.9015
3495,23.9091
3496,23.9167
3497,23.9242
3498,23.9318
3499,23.7594
3500,23.7669
3501,23.7744
3502,23.782
3503,23.7895
3504,23.797
3505,23.8045
3506,23.812
3507,23.8195
3508,23.8271
3509,23.8346
3510,23.8421
3511,23.8496
3512,23.8571
3513,23.8647
3514,23.8722
3515,23.8797
3516,23.8872
3517,23.8947
3518,23.9023
3519,23.9098
3520,23.9173
3521,23.9248
3522,23.7537
3523,23.7612
3524,23.7687
3525,23.7761
3526,23.7836
3527,23.791
3528,23.7985
3529,23.806
3530,23.8134
3531,23.8209
3532,23.8284
3533,23.8358
3534,23.8433
3535,23.8507
3536,23.8582
3537,23.8657
3538,23.8731
3539,23.8806
3540,23.8881
3541,23.8955
3542,23.903
3543,23.9104
3544,23.9179
3545,23.7481
3546,23.7556
3547,23.763
3548,23.7704
3549,23.7778
3550,23.7852
3551,23.7926
3552,23.8
3553,23.8074
3554,23.8148
3555,23.8222
3556,23.8296
3557,23.837
3558,23.8444
3559,23.8519
3560,23.8593
3561,23.8667
3562,23.8741
3563,23.8815
3564,23.8889
3565,23.8963
3566,23.9037
3567,23.9111
3568,23.7426
3569,23.75
3570,23.7574
3571,23.7647
3572,23.7721
3573,23.7794
3574,23.7868
3575,23.7941
3576,23.8015
3577,23.8088
3578,23.8162
3579,23.8235
3580,23.8309
3581,23.8382
3582,23.8456
3583,23.8529
3584,23.8603
3585,23.8676
3586,23.875
3587,23.8824
3588,23.8897
3589,23.8971
3590,23.9044
3591,23.7372
3592,23.7445
3593,23.7518
3594,23.7591
3595,23.7664
3596,23.7737
3597,23.781
3598,23.7883
3599,23.7956
3600,23.8029
3601,23.8102
3602,23.8175
3603,23.8248
3604,23.8321
3605,23.8394
3606,23.8467
3607,23.854
3608,23.8613
3609,23.8686
3610,23.8759
3611,23.8832
3612,23.8905
3613,23.8978
3614,23.9051
3615,23.7391
3616,23.7464
3617,23.7536
3618,23.7609
3619,23.7681
3620,23.7754
3621,23.7826
3622,23.7899
3623,23.7971
3624,23.8043
3625,23.8116
3626,23.8188
3627,23.8261
3628,23.8333
3629,23.8406
3630,23.8478
3631,23.8551
3632,23.8623
3633,23.8696
3634,23.8768
3635,23.8841
3636,23.8913
3637,23.8986
3638,23.9058
3639,23.741
3640,23.7482
3641,23.7554
3642,23.7626
3643,23.7698
3644,23.777
3645,23.7842
3646,23.7914
3647,23.7986
3648,23.8058
3649,23.8129
3650,23.8201
3651,23.8273
3652,23.8345
3653,23.8417
3654,23.8489
3655,23.8561
3656,23.8633
3657,23.8705
3658,23.8777
3659,23.8849
3660,23.8921
3661,23.8993
3662,23.9065
3663,23.7429
3664,23.75
3665,23.7571
3666,23.7643
3667,23.7714
3668,23.7786
3669,23.7857
3670,23.7929
3671,23.8
3672,23.8071
3673,23.8143
3674,23.8214
3675,23.8286
3676,23.8357
3677,23.8429
3678,23.85
3679,23.8571
3680,23.8643
3681,23.8714
3682,23.8786
3683,23.8857
3684,23.8929
3685,23.9
3686,23.9071
3687,23.7447
3688,23.7518
3689,23.7589
3690,23.766
3691,23.773
3692,23.7801
3693,23.7872
3694,23.7943
3695,23.8014
3696,23.8085
3697,23.8156
3698,23.8227
3699,23.8298
3700,23.8369
3701,23.844
3702,23.8511
3703,23.8582
3704,23.8652
3705,23.8723
3706,23.8794
3707,23.8865
3708,23.8936
3709,23.9007
3710,23.9078
3711,23.9149
3712,23.7535
3713,23.7606
3714,23.7676
3715,23.7746
3716,23.7817
3717,23.7887
3718,23.7958
3719,23.8028
3720,23.8099
3721,23.8169
3722,23.8239
3723,23.831
3724,23.838
3725,23.8451
3726,23.8521
3727,23.8592
3728,23.8662
3729,23.8732
3730,23.8803
3731,23.8873
3732,23.8944
3733,23.9014
3734,23.9085
3735,23.9155
3736,23.7552
3737,23.7622
3738,23.7692
3739,23.7762
3740,23.7832
3741,23.7902
3742,23.7972
3743,23.8042
3744,23.8112
3745,23.8182
3746,23.8252
3747,23.8322
3748,23.8392
3749,23.8462
3750,23.8531
3751,23.8601
3752,23.8671
3753,23.8741
3754,23.8811
3755,23.8881
3756,23.8951
3757,23.9021
3758,23.9091
3759,23.9161
3760,23.7569
3761,23.7639
3762,23.7708
3763,23.7778
3764,23.7847
3765,23.7917
3766,23.7986
3767,23.8056
3768,23.8125
3769,23.8194
3770,23.8264
3771,23.8333
3772,23.8403
3773,23.8472
3774,23.8542
3775,23.8611
3776,23.8681
3777,23.875
3778,23.8819
3779,23.8889
3780,23.8958
3781,23.9028
3782,23.9097
3783,23.9167
3784,23.7586
3785,23.7655
3786,23.7724
3787,23.7793
3788,23.7862
3789,23.7931
3790,23.8
3791,23.8069
3792,23.8138
3793,23.8207
3794,23.8276
3795,23.8345
3796,23.8414
3797,23.8483
3798,23.8552
3799,23.8621
3800,23.869
3801,23.8759
3802,23.8828
3803,23.8897
3804,23.8966
3805,23.9034
3806,23.9103
3807,23.9172
3808,23.7603
3809,23.7671
3810,23.774
3811,23.7808
3812,23.7877
3813,23.7945
3814,23.8014
3815,23.8082
3816,23.8151
3817,23.8219
3818,23.8288
3819,23.8356
3820,23.8425
3821,23.8493
3822,23.8562
3823,23.863
3824,23.8699
3825,23.8767
3826,23.8836
3827,23.8904
3828,23.8973
3829,23.9041
3830,23.911
3831,23.9178
3832,23.7619
3833,23.7687
3834,23.7755
3835,23.7823
3836,23.7891
3837,23.7959
3838,23.8027
