Iteration, Estimate
1886,14.6975
1887,14.7379
1888,14.7821
1889,14.8296
1890,14.8806
1891,14.9352
1892,14.993
1893,15.0537
1894,15.117
1895,15.1828
1896,15.2514
1897,15.2777
1898,15.2081
1899,15.1477
1900,15.0968
1901,15.0557
1902,15.0246
1903,15.0034
1904,14.9923
1905,14.9921
1906,15.003
1907,15.0254
1908,15.0595
1909,15.1054
1910,15.1635
1911,15.2337
1912,15.3163
1913,15.4115
1914,15.5192
1915,15.639
1916,15.7706
1917,15.8696
1918,15.8605
1919,15.8515
1920,15.8426
1921,15.8337
1922,15.8249
1923,15.8162
1924,15.8076
1925,15.7991
1926,15.7907
1927,15.7824
1928,15.7742
1929,15.7661
1930,15.7582
1931,15.7505
1932,15.7429
1933,15.7355
1934,15.7283
1935,15.7212
1936,15.7144
1937,15.7078
1938,15.7015
1939,15.6953
1940,15.6895
1941,15.6835
1942,15.6773
1943,15.6712
1944,15.6655
1945,15.66
1946,15.6549
1947,15.6502
1948,15.6458
1949,15.6415
1950,15.6373
1951,15.6335
1952,15.6302
1953,15.6272
1954,15.6248
1955,15.6228
1956,15.6213
1957,15.6204
1958,15.6199
1959,15.62
1960,15.6207
1961,15.622
1962,15.6238
1963,15.6263
1964,15.6294
1965,15.6331
1966,15.6376
1967,15.6427
1968,15.6486
1969,15.6552
1970,15.6625
1971,15.6706
1972,15.6795
1973,15.6893
1974,15.6998
1975,15.7113
1976,15.7236
1977,15.7368
1978,15.7509
1979,15.7659
1980,15.7819
1981,15.7984
1982,15.8153
1983,15.8331
1984,15.852
1985,15.8718
1986,15.8927
1987,15.9146
1988,15.9376
1989,15.9616
1990,15.9867
1991,16.0128
1992,16.04
1993,16.0682
1994,16.0976
1995,16.0972
1996,16.043
1997,15.9917
1998,15.9433
1999,15.8981
2000,15.8567
2001,15.8196
2002,15.7871
2003,15.7596
2004,15.7373
2005,15.7208
2006,15.7105
2007,15.7068
2008,15.7102
2009,15.7208
2010,15.739
2011,15.766
2012,15.8024
2013,15.8489
2014,15.8295
2015,15.7278
2016,15.6361
2017,15.554
2018,15.4809
2019,15.4163
2020,15.3596
2021,15.3103
2022,15.2679
2023,15.2321
2024,15.2023
2025,15.1782
2026,15.1594
2027,15.1455
2028,15.1362
2029,15.1312
2030,15.1302
2031,15.133
2032,15.1393
2033,15.1488
2034,15.1614
2035,15.1769
2036,15.1951
2037,15.2152
2038,15.2371
2039,15.2613
2040,15.2875
2041,15.3158
2042,15.3458
2043,15.3776
2044,15.4111
2045,15.4461
2046,15.4825
2047,15.5202
2048,15.5592
2049,15.5994
2050,15.6406
2051,15.6829
2052,15.7261
2053,15.7701
2054,15.781
2055,15.755
2056,15.7304
2057,15.708
2058,15.6879
2059,15.6703
2060,15.6555
2061,15.6283
2062,15.5825
2063,15.5443
2064,15.5136
2065,15.49
2066,15.4734
2067,15.4639
2068,15.4611
2069,15.4651
2070,15.4738
2071,15.3659
2072,15.2636
2073,15.1669
2074,15.076
2075,14.9909
2076,14.9116
2077,14.838
2078,14.7701
2079,14.7077
2080,14.6508
2081,14.5993
2082,14.5529
2083,14.5116
2084,14.4753
2085,14.4437
2086,14.4167
2087,14.3943
2088,14.3762
2089,14.3625
2090,14.3529
2091,14.3472
2092,14.3452
2093,14.3472
2094,14.3532
2095,14.363
2096,14.3768
2097,14.3945
2098,14.4161
2099,14.4416
2100,14.4711
2101,14.5048
2102,14.5425
2103,14.5845
2104,14.6309
2105,14.6817
2106,14.737
2107,14.797
2108,14.8618
2109,14.9316
2110,15.0063
2111,15.0862
2112,15.1712
2113,15.261
2114,15.3555
2115,15.4455
2116,15.3991
2117,15.3592
2118,15.3254
2119,15.2976
2120,15.2758
2121,15.2431
2122,15.1683
2123,15.102
2124,15.0433
2125,14.9913
2126,14.9454
2127,14.9049
2128,14.8693
2129,14.8379
2130,14.8103
2131,14.7862
2132,14.765
2133,14.7466
2134,14.7305
2135,14.7166
2136,14.7045
2137,14.694
2138,14.6851
2139,14.6774
2140,14.6708
2141,14.665
2142,14.6601
2143,14.6562
2144,14.653
2145,14.6506
2146,14.6488
2147,14.6478
2148,14.6474
2149,14.6476
2150,14.6486
2151,14.6502
2152,14.6526
2153,14.6557
2154,14.6597
2155,14.6646
2156,14.6705
2157,14.6775
2158,14.6856
2159,14.6951
2160,14.7059
2161,14.7184
2162,14.7325
2163,14.7486
2164,14.7667
2165,14.787
2166,14.8098
2167,14.8353
2168,14.8637
2169,14.8949
2170,14.9291
2171,14.967
2172,15.0089
2173,15.055
2174,15.1056
2175,15.1611
2176,15.2218
2177,15.288
2178,15.3601
2179,15.4384
2180,15.5233
2181,15.6149
2182,15.7138
2183,15.8201
2184,15.9342
2185,16.0563
2186,16.1865
2187,16.325
2188,16.4718
2189,16.5169
2190,16.553
2191,16.5897
2192,16.6272
2193,16.6655
2194,16.7039
2195,16.7026
2196,16.6988
2197,16.6949
2198,16.6909
2199,16.6868
2200,16.6826
2201,16.6783
2202,16.674
2203,16.6695
2204,16.665
2205,16.6604
2206,16.6557
2207,16.6509
2208,16.6461
2209,16.6411
2210,16.6361
2211,16.6311
2212,16.6259
2213,16.6207
2214,16.6155
2215,16.6101
2216,16.6047
2217,16.5909
2218,16.5588
2219,16.5334
2220,16.5144
2221,16.502
2222,16.496
2223,16.3015
2224,16.0895
2225,15.8856
2226,15.6906
2227,15.505
2228,15.3291
2229,15.1636
2230,15.0086
2231,14.8637
2232,14.7282
2233,14.6021
2234,14.4856
2235,14.3782
2236,14.2796
2237,14.1892
2238,14.1066
2239,14.0313
2240,13.9629
2241,13.901
2242,13.8451
2243,13.7948
2244,13.7499
2245,13.7098
2246,13.674
2247,13.6421
2248,13.6144
2249,13.5905
2250,13.5703
2251,13.5536
2252,13.5403
2253,13.5301
2254,13.5229
2255,13.5186
2256,13.5172
2257,13.5184
2258,13.5223
2259,13.5284
2260,13.5367
2261,13.5475
2262,13.5608
2263,13.5764
2264,13.5944
2265,13.6148
2266,13.6375
2267,13.6626
2268,13.6901
2269,13.72
2270,13.7523
2271,13.7871
2272,13.8245
2273,13.8642
2274,13.9063
2275,13.9511
2276,13.9987
2277,14.0491
2278,14.1023
2279,14.1583
2280,14.2175
2281,14.2801
2282,14.3461
2283,14.4157
2284,14.4892
2285,14.5668
2286,14.6486
2287,14.7349
2288,14.826
2289,14.9221
2290,15.0236
2291,15.1307
2292,15.2438
2293,15.2753
2294,15.2518
2295,15.2279
2296,15.2038
2297,15.1792
2298,15.1543
2299,15.129
2300,15.1029
2301,15.0762
2302,15.0489
2303,15.0212
2304,14.9929
2305,14.9642
2306,14.9349
2307,14.9051
2308,14.8748
2309,14.8437
2310,14.8117
2311,14.7794
2312,14.7467
2313,14.7139
2314,14.6803
2315,14.6461
2316,14.612
2317,14.5781
2318,14.5445
2319,14.5115
2320,14.4793
2321,14.448
2322,14.4178
2323,14.3892
2324,14.3623
2325,14.3369
2326,14.3135
2327,14.2929
2328,14.2754
2329,14.2616
2330,14.2514
2331,14.2454
2332,14.2446
2333,14.2494
2334,14.2607
2335,14.279
2336,14.3051
2337,14.3397
2338,14.3836
2339,14.4376
2340,14.5025
2341,14.5792
2342,14.6681
2343,14.7698
2344,14.8856
2345,15.0158
2346,15.1607
2347,15.321
2348,15.4939
2349,15.4842
2350,15.4746
2351,15.4649
2352,15.4553
2353,15.4456
2354,15.436
2355,15.4263
2356,15.4167
2357,15.407
2358,15.3973
2359,15.3877
2360,15.378
2361,15.3683
2362,15.3586
2363,15.3484
2364,15.3377
2365,15.3269
2366,15.3161
2367,15.3053
2368,15.2945
2369,15.2836
2370,15.2727
2371,15.2618
2372,15.2509
2373,15.24
2374,15.229
2375,15.218
2376,15.207
2377,15.196
2378,15.1849
2379,15.1738
2380,15.1627
2381,15.1141
2382,15.0532
2383,14.9942
2384,14.9369
2385,14.8813
2386,14.8274
2387,14.7751
2388,14.7243
2389,14.6748
2390,14.6266
2391,14.5797
2392,14.5341
2393,14.4892
2394,14.445
2395,14.4018
2396,14.3597
2397,14.3186
2398,14.2784
2399,14.2392
2400,14.2009
2401,14.1634
2402,14.1267
2403,14.0908
2404,14.0557
2405,14.0214
2406,13.9877
2407,13.9549
2408,13.9227
2409,13.8912
2410,13.8605
2411,13.8304
2412,13.8011
2413,13.7723
2414,13.7439
2415,13.7164
2416,13.6896
2417,13.6637
2418,13.6388
2419,13.6147
2420,13.5916
2421,13.5697
2422,13.5488
2423,13.5292
2424,13.5109
2425,13.494
2426,13.4787
2427,13.4646
2428,13.4518
2429,13.4411
2430,13.4324
2431,13.4262
2432,13.4225
2433,13.4216
2434,13.4237
2435,13.4292
2436,13.4383
2437,13.4515
2438,13.4689
2439,13.4911
2440,13.5185
2441,13.5516
2442,13.5904
2443,13.6355
2444,13.6878
2445,13.748
2446,13.8165
2447,13.8942
2448,13.9817
2449,14.0798
2450,14.1891
2451,14.3105
2452,14.306
2453,14.293
2454,14.2801
2455,14.2671
2456,14.2541
2457,14.2412
2458,14.2282
2459,14.2153
2460,14.2023
2461,14.1894
2462,14.1764
2463,14.1635
2464,14.1505
2465,14.1376
2466,14.1247
2467,14.1118
2468,14.0988
2469,14.0859
2470,14.073
2471,14.0601
2472,14.0472
2473,14.0343
2474,14.0215
2475,14.0086
2476,13.9957
2477,13.9829
2478,13.97
2479,13.9572
2480,13.9444
2481,13.9311
2482,13.9174
2483,13.9037
2484,13.8899
2485,13.8762
2486,13.8624
2487,13.8487
2488,13.8349
2489,13.8211
2490,13.8069
2491,13.7925
2492,13.778
2493,13.7635
2494,13.7491
2495,13.7346
2496,13.7201
2497,13.7056
2498,13.691
2499,13.6765
2500,13.6619
2501,13.6473
2502,13.6327
2503,13.6181
2504,13.6034
2505,13.5887
2506,13.5739
2507,13.5592
2508,13.5443
2509,13.5295
2510,13.5145
2511,13.4995
2512,13.4845
2513,13.4693
2514,13.4541
2515,13.4387
2516,13.4231
2517,13.4074
2518,13.3916
2519,13.3757
2520,13.3596
2521,13.3434
2522,13.327
2523,13.3105
2524,13.2938
2525,13.2769
2526,13.2597
2527,13.2424
2528,13.2248
2529,13.2069
2530,13.1887
2531,13.1703
2532,13.1515
2533,13.1323
2534,13.1128
2535,13.0929
2536,13.0726
2537,13.0518
2538,13.0306
2539,13.0088
2540,12.9866
2541,12.9637
2542,12.9402
2543,12.9156
2544,12.89
2545,12.8635
2546,12.8364
2547,12.8086
2548,12.7802
2549,12.7508
2550,12.7206
2551,12.6896
2552,12.6579
2553,12.6256
2554,12.5925
2555,12.5588
2556,12.5242
2557,12.4887
2558,12.4526
2559,12.4159
2560,12.3787
2561,12.3411
2562,12.303
2563,12.2646
2564,12.2259
2565,12.1869
2566,12.1477
2567,12.1084
2568,12.069
2569,12.0295
2570,11.9902
2571,11.9509
2572,11.9118
2573,11.8729
2574,11.8343
2575,11.7961
2576,11.7582
2577,11.7208
2578,11.6838
2579,11.6473
2580,11.6114
2581,11.576
2582,11.5413
2583,11.5071
2584,11.4737
2585,11.4408
2586,11.4087
2587,11.3772
2588,11.3465
2589,11.3164
2590,11.287
2591,11.2584
2592,11.2304
2593,11.2032
2594,11.1766
2595,11.1507
2596,11.1255
2597,11.1009
2598,11.0769
2599,11.0535
2600,11.0308
2601,11.0088
2602,10.9874
2603,10.9667
2604,10.9466
2605,10.9272
2606,10.9085
2607,10.8904
2608,10.873
2609,10.856
2610,10.8394
2611,10.8232
2612,10.8078
2613,10.7931
2614,10.7791
2615,10.7659
2616,10.7535
2617,10.742
2618,10.7313
2619,10.7215
2620,10.7127
2621,10.7048
2622,10.6976
2623,10.691
2624,10.6854
2625,10.6811
2626,10.6782
2627,10.6766
2628,10.6764
2629,10.6776
2630,10.6805
2631,10.6853
2632,10.6922
2633,10.7013
2634,10.7128
2635,10.7266
2636,10.7431
2637,10.7626
2638,10.7855
2639,10.8119
2640,10.8422
2641,10.877
2642,10.9168
2643,10.9623
2644,11.014
2645,11.0726
2646,11.139
2647,11.2141
2648,11.2991
2649,11.3952
2650,11.5038
2651,11.6268
2652,11.7661
2653,11.9242
2654,12.1039
2655,12.3085
2656,12.5422
2657,12.8098
2658,13.1172
2659,13.4715
2660,13.8816
2661,13.9277
2662,13.9403
2663,13.956
2664,13.9752
2665,13.9982
2666,14.0255
2667,14.0574
2668,14.0944
2669,14.1369
2670,14.1855
2671,14.2408
2672,14.3033
2673,14.3737
2674,14.453
2675,14.5422
2676,14.6423
2677,14.7541
2678,14.8789
2679,15.0177
2680,15.1718
2681,15.2047
2682,15.1844
2683,15.1802
2684,15.1917
2685,15.2184
2686,15.2598
2687,15.3045
2688,15.197
2689,15.1215
2690,15.0743
2691,15.0523
2692,15.0529
2693,15.0741
2694,15.1141
2695,15.1716
2696,15.2455
2697,15.3348
2698,15.4388
2699,15.4772
2700,15.4708
2701,15.4664
2702,15.4641
2703,15.4642
2704,15.467
2705,15.4726
2706,15.4814
2707,15.4938
2708,15.51
2709,15.5303
2710,15.5553
2711,15.5853
2712,15.5663
2713,15.5132
2714,15.4665
2715,15.4261
2716,15.3923
2717,15.365
2718,15.3445
2719,15.3311
2720,15.325
2721,15.3268
2722,15.3369
2723,15.3559
2724,15.3846
2725,15.4236
2726,15.474
2727,15.5369
2728,15.6134
2729,15.705
2730,15.7802
2731,15.7045
2732,15.6336
2733,15.5675
2734,15.5064
2735,15.4503
2736,15.3994
2737,15.3539
2738,15.3139
2739,15.2796
2740,15.251
2741,15.2284
2742,15.2119
2743,15.2013
2744,15.1966
2745,15.1986
2746,15.2074
2747,15.2231
2748,15.2459
2749,15.2759
2750,15.3132
2751,15.315
2752,15.3166
2753,15.3221
2754,15.2985
2755,15.263
2756,15.2357
2757,15.216
2758,15.204
2759,15.1992
2760,15.2015
2761,15.2107
2762,15.2267
2763,15.2492
2764,15.2782
2765,15.3135
2766,15.3549
2767,15.2993
2768,15.2322
2769,15.1662
2770,15.1015
2771,15.0382
2772,14.9766
2773,14.917
2774,14.8594
2775,14.8041
2776,14.7513
2777,14.7012
2778,14.654
2779,14.6097
2780,14.5685
2781,14.5305
2782,14.4957
2783,14.4641
2784,14.4358
2785,14.4108
2786,14.3888
2787,14.3698
2788,14.3539
2789,14.3411
2790,14.3309
2791,14.323
2792,14.318
2793,14.3156
2794,14.3158
2795,14.3185
2796,14.3231
2797,14.3296
2798,14.3381
2799,14.3487
2800,14.3613
2801,14.3756
2802,14.3726
2803,14.3685
2804,14.3658
2805,14.3645
2806,14.3646
2807,14.3664
2808,14.3699
2809,14.3754
2810,14.3831
2811,14.3932
2812,14.4059
2813,14.4216
2814,14.4406
2815,14.4632
2816,14.4897
2817,14.5205
2818,14.5558
2819,14.5959
2820,14.6411
2821,14.6916
2822,14.7474
2823,14.8087
2824,14.8748
2825,14.9455
2826,15.0211
2827,15.101
2828,15.1843
2829,15.2701
2830,15.2728
2831,15.2711
2832,15.2725
2833,15.2773
2834,15.2859
2835,15.2722
2836,15.2516
2837,15.2329
2838,15.216
2839,15.2011
2840,15.188
2841,15.177
2842,15.1681
2843,15.1614
2844,15.1563
2845,15.153
2846,15.152
2847,15.1535
2848,15.1575
2849,15.1641
2850,15.1735
2851,15.1857
2852,15.2008
2853,15.219
2854,15.2404
2855,15.2651
2856,15.2932
2857,15.3131
2858,15.2852
2859,15.2601
2860,15.2375
2861,15.2169
2862,15.1984
2863,15.1823
2864,15.1688
2865,15.1578
2866,15.1493
2867,15.143
2868,15.139
2869,15.1376
2870,15.1388
2871,15.1428
2872,15.1495
2873,15.1591
2874,15.1717
2875,15.1872
2876,15.2059
2877,15.2278
2878,15.2531
2879,15.2819
2880,15.3143
2881,15.3505
2882,15.3907
2883,15.4349
2884,15.4833
2885,15.5361
2886,15.5935
2887,15.6557
2888,15.7227
2889,15.7948
2890,15.8721
2891,15.9548
2892,15.9084
2893,15.8156
2894,15.7266
2895,15.6409
2896,15.5584
2897,15.4788
2898,15.4021
2899,15.3283
2900,15.2574
2901,15.1895
2902,15.1247
2903,15.0632
2904,15.0052
2905,14.951
2906,14.901
2907,14.8553
2908,14.8141
2909,14.7776
2910,14.7467
2911,14.7218
2912,14.7032
2913,14.6913
2914,14.6867
2915,14.6897
2916,14.7007
2917,14.7203
2918,14.7488
2919,14.7866
2920,14.8342
2921,14.7503
2922,14.6529
2923,14.5595
2924,14.4699
2925,14.3839
2926,14.3012
2927,14.2219
2928,14.146
2929,14.0735
2930,14.0045
2931,13.9386
2932,13.8758
2933,13.8166
2934,13.7618
2935,13.7116
2936,13.6663
2937,13.6264
2938,13.592
2939,13.5635
2940,13.5415
2941,13.5265
2942,13.519
2943,13.5195
2944,13.5286
2945,13.5463
2946,13.5731
2947,13.6099
2948,13.6579
2949,13.7179
2950,13.7906
2951,13.877
2952,13.9779
2953,14.0943
2954,14.2272
2955,14.3775
2956,14.5462
2957,14.7344
2958,14.9425
2959,15.1712
2960,15.4213
2961,15.6937
2962,15.9887
2963,16.2932
2964,16.2432
2965,16.2005
2966,16.1644
2967,16.1345
2968,16.1103
2969,16.0914
2970,16.0775
2971,16.0681
2972,16.063
2973,16.0618
2974,16.0642
2975,16.0699
2976,16.0784
2977,16.0892
2978,16.1028
2979,16.1188
2980,16.1372
2981,16.1577
2982,16.1803
2983,16.2047
2984,16.2309
2985,16.2586
2986,16.2879
2987,16.3186
2988,16.3507
2989,16.384
2990,16.3748
2991,16.2275
2992,16.0899
2993,15.9616
2994,15.842
2995,15.7309
2996,15.6278
2997,15.532
2998,15.443
2999,15.3611
3000,15.286
3001,15.2173
3002,15.1547
3003,15.098
3004,15.047
3005,15.0012
3006,14.9602
3007,14.9238
3008,14.8919
3009,14.8644
3010,14.8411
3011,14.8217
3012,14.8061
3013,14.7941
3014,14.7854
3015,14.78
3016,14.7777
3017,14.7783
3018,14.7816
3019,14.7877
3020,14.7964
3021,14.8075
3022,14.821
3023,14.8369
3024,14.8551
3025,14.8755
3026,14.8981
3027,14.9222
3028,14.9478
3029,14.9756
3030,15.0056
3031,15.0379
3032,15.0724
3033,15.1093
3034,15.1486
3035,15.1904
3036,15.2345
3037,15.281
3038,15.3302
3039,15.3822
3040,15.4373
3041,15.4953
3042,15.5566
3043,15.6212
3044,15.689
3045,15.7601
3046,15.835
3047,15.9137
3048,15.9964
3049,16.083
3050,16.1739
3051,16.269
3052,16.3519
3053,16.4266
3054,16.5071
3055,16.5938
3056,16.6287
3057,16.5465
3058,16.4665
3059,16.3889
3060,16.3135
3061,16.2405
3062,16.17
3063,16.1019
3064,16.0362
3065,15.9732
3066,15.9126
3067,15.8546
3068,15.7992
3069,15.7464
3070,15.6962
3071,15.6481
3072,15.6021
3073,15.5587
3074,15.518
3075,15.4798
3076,15.4443
3077,15.4113
3078,15.3809
3079,15.353
3080,15.3277
3081,15.3045
3082,15.2833
3083,15.2646
3084,15.2484
3085,15.2345
3086,15.2229
3087,15.2137
3088,15.2067
3089,15.202
3090,15.1995
3091,15.1989
3092,15.2
3093,15.2033
3094,15.2086
3095,15.216
3096,15.2253
3097,15.2365
3098,15.2496
3099,15.2646
3100,15.2813
3101,15.2999
3102,15.3201
3103,15.3421
3104,15.3656
3105,15.3908
3106,15.4176
3107,15.4459
3108,15.4756
3109,15.5069
3110,15.5395
3111,15.5735
3112,15.6088
3113,15.6455
3114,15.6834
3115,15.7225
3116,15.7629
3117,15.8037
3118,15.845
3119,15.8874
3120,15.9214
3121,15.9384
3122,15.9559
3123,15.9739
3124,15.9923
3125,16.0111
3126,16.0301
3127,16.0494
3128,16.0689
3129,16.0884
3130,16.1081
3131,16.1278
3132,16.1474
3133,16.1668
3134,16.1862
3135,16.2053
3136,16.2241
3137,16.2426
3138,16.2607
3139,16.2783
3140,16.2955
3141,16.3121
3142,16.3281
3143,16.3435
3144,16.3582
3145,16.3716
3146,16.3838
3147,16.3097
3148,16.1064
3149,15.9166
3150,15.7398
3151,15.5753
3152,15.4227
3153,15.2813
3154,15.1506
3155,15.03
3156,14.9189
3157,14.817
3158,14.7235
3159,14.6381
3160,14.5604
3161,14.4898
3162,14.426
3163,14.3686
3164,14.3173
3165,14.2717
3166,14.2314
3167,14.1963
3168,14.166
3169,14.1403
3170,14.1191
3171,14.1019
3172,14.0887
3173,14.0793
3174,14.0735
3175,14.0713
3176,14.0725
3177,14.0771
3178,14.0849
3179,14.096
3180,14.1103
3181,14.1272
3182,14.1467
3183,14.1693
3184,14.1951
3185,14.224
3186,14.2561
3187,14.2915
3188,14.3301
3189,14.3721
3190,14.4175
3191,14.4665
3192,14.5191
3193,14.5755
3194,14.6358
3195,14.7
3196,14.7683
3197,14.8408
3198,14.9176
3199,14.9989
3200,15.0846
3201,15.175
3202,15.2699
3203,15.3694
3204,15.4735
3205,15.5821
3206,15.6951
3207,15.8124
3208,15.9336
3209,16.0585
3210,16.1867
3211,16.3177
3212,16.4511
3213,16.532
3214,16.6095
3215,16.6941
3216,16.786
3217,16.886
3218,16.9942
3219,17.1109
3220,17.1765
3221,17.1365
3222,17.0259
3223,16.9233
3224,16.8285
3225,16.7411
3226,16.661
3227,16.5878
3228,16.5213
3229,16.4614
3230,16.4077
3231,16.3602
3232,16.3186
3233,16.2828
3234,16.2527
3235,16.2282
3236,16.2089
3237,16.1946
3238,16.1858
3239,16.1822
3240,16.1837
3241,16.1908
3242,16.2027
3243,16.2194
3244,16.242
3245,16.2709
3246,16.3062
3247,16.2966
3248,16.2825
3249,16.2719
3250,16.265
3251,16.2622
3252,16.264
3253,16.2707
3254,16.283
3255,16.3014
3256,16.3267
3257,16.3588
3258,16.3987
3259,16.448
3260,16.5076
3261,16.5789
3262,16.6631
3263,16.7619
3264,16.877
3265,16.8889
3266,16.8768
3267,16.8659
3268,16.8562
3269,16.8476
3270,16.8401
3271,16.8337
3272,16.8284
3273,16.8242
3274,16.821
3275,16.8188
3276,16.8175
3277,16.8171
3278,16.7931
3279,16.7629
3280,16.7342
3281,16.7073
3282,16.6821
3283,16.6044
3284,16.5309
3285,16.4634
3286,16.4018
3287,16.3461
3288,16.2963
3289,16.2524
3290,16.2141
3291,16.1815
3292,16.1509
3293,16.1017
3294,16.0588
3295,16.0215
3296,15.9892
3297,15.9614
3298,15.9375
3299,15.9166
3300,15.898
3301,15.8821
3302,15.8684
3303,15.8564
3304,15.8458
3305,15.836
3306,15.8268
3307,15.8056
3308,15.734
3309,15.6683
3310,15.6081
3311,15.553
3312,15.5026
3313,15.4566
3314,15.4148
3315,15.3766
3316,15.3417
3317,15.3105
3318,15.2828
3319,15.2585
3320,15.2376
3321,15.2197
3322,15.2048
3323,15.1932
3324,15.1851
3325,15.18
3326,15.177
3327,15.1767
3328,15.1266
3329,15.0636
3330,14.9995
3331,14.9347
3332,14.8696
3333,14.8046
3334,14.7402
3335,14.6768
3336,14.6146
3337,14.554
3338,14.4953
3339,14.4387
3340,14.3845
3341,14.3329
3342,14.284
3343,14.238
3344,14.1949
3345,14.1549
3346,14.118
3347,14.0842
3348,14.0537
3349,14.0263
3350,14.0021
3351,13.9812
3352,13.9634
3353,13.9489
3354,13.9375
3355,13.9289
3356,13.9231
3357,13.9205
3358,13.921
3359,13.9247
3360,13.9314
3361,13.9413
3362,13.9542
3363,13.9703
3364,13.9895
3365,14.0118
3366,14.0373
3367,14.0659
3368,14.0977
3369,14.1327
3370,14.1709
3371,14.2123
3372,14.257
3373,14.3048
3374,14.3559
3375,14.4102
3376,14.4676
3377,14.5282
3378,14.5917
3379,14.658
3380,14.7273
3381,14.7997
3382,14.8748
3383,14.9528
3384,15.0334
3385,15.1166
3386,15.2023
3387,15.2902
3388,15.3803
3389,15.4724
3390,15.5663
3391,15.6619
3392,15.759
3393,15.8575
3394,15.9572
3395,16.0579
3396,16.1595
3397,16.262
3398,16.3651
3399,16.4524
3400,16.3812
3401,16.3179
3402,16.2624
3403,16.2146
3404,16.1741
3405,16.1406
3406,16.1139
3407,16.0934
3408,16.0787
3409,16.0696
3410,16.0654
3411,16.066
3412,16.0708
3413,16.0795
3414,16.0919
3415,16.1076
3416,16.1266
3417,16.1487
3418,16.1738
3419,16.2019
3420,16.2331
3421,16.2675
3422,16.2375
3423,16.1728
3424,16.1084
3425,16.0444
3426,15.9812
3427,15.9189
3428,15.8578
3429,15.7981
3430,15.7398
3431,15.6832
3432,15.6284
3433,15.5754
3434,15.5244
3435,15.4753
3436,15.4282
3437,15.3832
3438,15.3402
3439,15.2992
3440,15.2603
3441,15.2233
3442,15.1883
3443,15.1553
3444,15.1241
3445,15.0948
3446,15.0673
3447,15.0416
3448,15.0177
3449,14.9955
3450,14.975
3451,14.9561
3452,14.9388
3453,14.9232
3454,14.9093
3455,14.8971
3456,14.8866
3457,14.8778
3458,14.8709
3459,14.8658
3460,14.8626
3461,14.8615
3462,14.8625
3463,14.8657
3464,14.8714
3465,14.8796
3466,14.8905
3467,14.9044
3468,14.9215
3469,14.9421
3470,14.9664
3471,14.9949
3472,15.0279
3473,15.0657
3474,15.1089
3475,15.158
3476,15.2136
3477,15.2761
3478,15.3464
3479,15.4251
3480,15.513
3481,15.611
3482,15.7199
3483,15.7934
3484,15.7783
3485,15.7677
3486,15.7616
3487,15.7603
3488,15.7644
3489,15.7741
3490,15.7898
3491,15.8119
3492,15.8407
3493,15.8766
3494,15.9201
3495,15.9715
3496,16.0313
3497,16.039
3498,15.9742
3499,15.913
3500,15.8561
3501,15.8038
3502,15.7564
3503,15.7142
3504,15.677
3505,15.6452
3506,15.6196
3507,15.6006
3508,15.5886
3509,15.5805
3510,15.4933
3511,15.4086
3512,15.3261
3513,15.2459
3514,15.1681
3515,15.0926
3516,15.0196
3517,14.9486
3518,14.8799
3519,14.8142
3520,14.7515
3521,14.6921
3522,14.6356
3523,14.5823
3524,14.5328
3525,14.4874
3526,14.4462
3527,14.4094
3528,14.3772
3529,14.3498
3530,14.3274
3531,14.3103
3532,14.2987
3533,14.2928
3534,14.2931
3535,14.2997
3536,14.3131
3537,14.3337
3538,14.3619
3539,14.3983
3540,14.4434
3541,14.4979
3542,14.5625
3543,14.638
3544,14.7252
3545,14.8251
3546,14.9388
3547,15.0674
3548,15.2122
3549,15.3744
3550,15.5555
3551,15.757
3552,15.9501
3553,15.9543
3554,15.9054
3555,15.8663
3556,15.8364
3557,15.815
3558,15.8015
3559,15.7954
3560,15.796
3561,15.8028
3562,15.8154
3563,15.833
3564,15.8553
3565,15.882
3566,15.9128
3567,15.9473
3568,15.9851
3569,16.0261
3570,16.0101
3571,15.9803
3572,15.9503
3573,15.9201
3574,15.8177
3575,15.5549
3576,15.3147
3577,15.0957
3578,14.8966
3579,14.716
3580,14.5527
3581,14.4052
3582,14.2724
3583,14.1532
3584,14.0465
3585,13.9512
3586,13.8662
3587,13.791
3588,13.7248
3589,13.667
3590,13.6169
3591,13.5739
3592,13.5376
3593,13.5074
3594,13.483
3595,13.464
3596,13.4501
3597,13.441
3598,13.4366
3599,13.4365
3600,13.4407
3601,13.4491
3602,13.4615
3603,13.4778
3604,13.4982
3605,13.5224
3606,13.5506
3607,13.5828
3608,13.6191
3609,13.6594
3610,13.704
3611,13.7529
3612,13.8063
3613,13.8643
3614,13.927
3615,13.9946
3616,14.0674
3617,14.1454
3618,14.2289
3619,14.318
3620,14.413
3621,14.4796
3622,14.4639
3623,14.4501
3624,14.4386
3625,14.4293
3626,14.4227
3627,14.4187
3628,14.4177
3629,14.4199
3630,14.4254
3631,14.4347
3632,14.4475
3633,14.4641
3634,14.4852
3635,14.5108
3636,14.5414
3637,14.577
3638,14.618
3639,14.6645
3640,14.7167
3641,14.7747
3642,14.8386
3643,14.9083
3644,14.9835
3645,15.0647
3646,15.1516
3647,15.2436
3648,15.3403
3649,15.442
3650,15.5444
3651,15.4878
3652,15.4343
3653,15.384
3654,15.3359
3655,15.2898
3656,15.2467
3657,15.2065
3658,15.1691
