Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed,Mean Rebuild Frequency
2025-07-15 20:40:05,110,pairwise,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,27982833,28209459,27822458,27823794,27823794,120
2025-07-15 20:40:05,113,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,73819375,62920625,60992750,61099638,61099638,120
2025-07-15 20:40:06,116,pairwise,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,97544333,98775667,96794583,96800830,96800830,120
2025-07-15 20:40:06,119,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,113622291,105088209,114095291,105159326,105159326,120
2025-07-15 20:40:06,122,pairwise,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,61070042,56764375,54270542,54327204,54327204,120
2025-07-15 20:40:07,125,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,146262875,134306916,135199917,134406548,134406548,120
2025-07-15 20:40:07,128,pairwise,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,75793750,69399125,70217750,69452413,69452413,120
2025-07-15 20:40:08,131,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,disabled,342384500,222161875,214011875,215081646,215081646,120
2025-07-15 20:40:08,134,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,172682375,146280417,109749709,110274147,110274147,120
2025-07-15 20:40:09,137,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,disabled,405637791,315875375,281023250,282061704,282061704,120
2025-07-15 20:40:10,140,pairwise,VerletClusterLists,1.000000,vcl_sliced,none,SoA,enabled,210533584,172054042,149947875,150452755,150452755,120
2025-07-15 20:40:11,143,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,disabled,305898459,400527083,320844292,320719743,320719743,120
2025-07-15 20:40:11,146,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,AoS,enabled,160413125,161099333,158001708,158021803,158021803,120
2025-07-15 20:40:12,149,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,disabled,396266166,387411500,406238792,387485288,387485288,120
2025-07-15 20:40:13,152,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,none,SoA,enabled,204741541,205986417,207027833,205976043,205976043,120
2025-07-15 20:40:14,155,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,disabled,272818583,259981542,258746458,258863725,258863725,120
2025-07-15 20:40:14,158,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,AoS,enabled,135777042,134599917,137791959,134609726,134609726,120
2025-07-15 20:40:15,161,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,disabled,353069916,384562791,346289958,346346457,346346457,120
2025-07-15 20:40:16,164,pairwise,VerletClusterLists,1.000000,vcl_sliced_balanced,neighbor-list-length,SoA,enabled,219622667,190674583,187056500,187327884,187327884,120
2025-07-15 20:40:17,167,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,disabled,223157042,219856583,216471917,216527626,216527626,120
2025-07-15 20:40:17,170,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,AoS,enabled,121061375,126290667,131053958,126247089,126247089,120
2025-07-15 20:40:18,173,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,disabled,350486334,347428375,309804625,310143639,310143639,120
2025-07-15 20:40:19,176,pairwise,VerletClusterLists,1.000000,vcl_sliced_c02,none,SoA,enabled,191291708,189956209,193891542,189967338,189967338,120
2025-07-15 20:40:19,179,pairwise,VerletLists,1.000000,vl_list_iteration,none,AoS,disabled,60411041,24858708,21387750,21712944,21712944,120
2025-07-15 20:40:19,182,pairwise,VerletLists,1.000000,vl_list_iteration,none,SoA,disabled,125207625,5195459,5052125,6053420,6053420,120
2025-07-15 20:40:19,185,pairwise,VerletListsCells,1.000000,vlc_c01,none,AoS,disabled,67679959,16699666,16347833,16775600,16775600,120
2025-07-15 20:40:19,188,pairwise,VerletListsCells,1.000000,vlc_c01,none,SoA,disabled,111516917,4381500,4622083,5274295,5274295,120
2025-07-15 20:40:19,191,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,disabled,204841375,27596666,28481542,29073705,29073705,120
2025-07-15 20:40:19,194,pairwise,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,34896459,14060458,17084041,14234091,14234091,120
2025-07-15 20:40:20,197,pairwise,VerletListsCells,1.000000,vlc_c18,none,SoA,disabled,292180833,8023333,8244375,10391312,10391312,120
2025-07-15 20:40:20,200,pairwise,VerletListsCells,1.000000,vlc_c18,none,SoA,enabled,75275833,6523459,6422833,6996608,6996608,120
2025-07-15 20:40:20,203,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,disabled,184375959,17902417,17788667,19176894,19176894,120
2025-07-15 20:40:20,206,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,46425417,10718916,10370750,10671205,10671205,120
2025-07-15 20:40:20,209,pairwise,VerletListsCells,1.000000,vlc_c08,none,SoA,disabled,248618833,5414208,5391834,7418725,7418725,120
2025-07-15 20:40:21,212,pairwise,VerletListsCells,1.000000,vlc_c08,none,SoA,enabled,89907292,5092042,4827166,5536167,5536167,120
2025-07-15 20:40:21,215,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,disabled,239148958,59288917,54763750,56300293,56300293,120
2025-07-15 20:40:21,218,pairwise,VerletListsCells,1.000000,vlc_sliced,none,AoS,enabled,51247250,30832291,31248333,31002415,31002415,120
2025-07-15 20:40:21,221,pairwise,VerletListsCells,1.000000,vlc_sliced,none,SoA,disabled,284703250,16080667,15244917,17490403,17490403,120
2025-07-15 20:40:21,224,pairwise,VerletListsCells,1.000000,vlc_sliced,none,SoA,enabled,83976000,11122167,11274875,11729282,11729282,120
2025-07-15 20:40:22,227,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,AoS,disabled,241303167,57926458,59466833,59454597,59454597,120
2025-07-15 20:40:22,230,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,AoS,enabled,51348208,29476708,30766917,29658970,29658970,120
2025-07-15 20:40:22,233,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,SoA,disabled,299278709,15452208,15584584,17817428,17817428,120
2025-07-15 20:40:22,236,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,none,SoA,enabled,84093500,13201125,13629166,13791894,13791894,120
2025-07-15 20:40:23,239,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,disabled,248951708,56805041,58051792,58406263,58406263,120
2025-07-15 20:40:23,242,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,AoS,enabled,49540542,27769583,27752875,27934438,27934438,120
2025-07-15 20:40:23,245,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,SoA,disabled,280358292,14850875,14723459,16937082,16937082,120
2025-07-15 20:40:23,248,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,squared-particles-per-cell,SoA,enabled,79071375,11318083,11524167,11882693,11882693,120
2025-07-15 20:40:24,251,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,disabled,244367000,58602584,55807166,57378497,57378497,120
2025-07-15 20:40:24,254,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,AoS,enabled,56282791,28625458,27949958,28186064,28186064,120
2025-07-15 20:40:24,257,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,SoA,disabled,309293292,15398625,15266000,17716227,17716227,120
2025-07-15 20:40:24,260,pairwise,VerletListsCells,1.000000,vlc_sliced_balanced,neighbor-list-length,SoA,enabled,78526875,11803583,11710916,12267715,12267715,120
2025-07-15 20:40:25,263,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,disabled,243419042,57653834,57459083,59008749,59008749,120
2025-07-15 20:40:25,266,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,52516875,32808375,27340916,27550715,27550715,120
2025-07-15 20:40:25,269,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,disabled,305457917,15127291,15149084,17546712,17546712,120
2025-07-15 20:40:25,272,pairwise,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,enabled,77080375,11505792,11792625,12052246,12052246,120
2025-07-15 20:40:25,275,pairwise,PairwiseVerletLists,1.000000,vlp_c01,none,AoS,disabled,137566333,14110083,14604166,15138885,15138885,120
2025-07-15 20:40:26,278,pairwise,PairwiseVerletLists,1.000000,vlp_c01,none,SoA,disabled,231937875,7292958,5856750,7740759,7740759,120
2025-07-15 20:40:26,281,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,AoS,disabled,125546167,26352958,26788166,27179568,27179568,120
2025-07-15 20:40:26,284,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,AoS,enabled,71206750,14439708,14796542,14912766,14912766,120
2025-07-15 20:40:26,287,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,SoA,disabled,229886792,9421292,8899125,10740688,10740688,120
2025-07-15 20:40:26,290,pairwise,PairwiseVerletLists,1.000000,vlp_c18,none,SoA,enabled,144052875,6924666,6873666,8016826,8016826,120
2025-07-15 20:40:27,293,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,AoS,disabled,157320625,58723542,58606250,59428869,59428869,120
2025-07-15 20:40:27,296,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,AoS,enabled,91285083,33284625,31331500,31831113,31831113,120
2025-07-15 20:40:27,299,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,SoA,disabled,242144084,16842250,16329583,18211370,18211370,120
2025-07-15 20:40:27,302,pairwise,PairwiseVerletLists,1.000000,vlp_sliced,none,SoA,enabled,145979916,13487833,14110916,14591933,14591933,120
2025-07-15 20:40:28,305,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,AoS,disabled,153468125,57681208,60915958,58479432,58479432,120
2025-07-15 20:40:28,308,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,AoS,enabled,90206333,32647958,30669666,31165804,31165804,120
2025-07-15 20:40:28,311,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,SoA,disabled,233131541,15428417,16622584,17242609,17242609,120
2025-07-15 20:40:28,314,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_balanced,none,SoA,enabled,149055750,12048625,12041167,13182955,13182955,120
2025-07-15 20:40:28,317,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,AoS,disabled,158310708,59270959,59172500,59998651,59998651,120
2025-07-15 20:40:29,320,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,AoS,enabled,91614500,30098708,31321958,30611339,30611339,120
2025-07-15 20:40:29,323,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,SoA,disabled,230645542,16370250,16352334,18138110,18138110,120
2025-07-15 20:40:29,326,pairwise,PairwiseVerletLists,1.000000,vlp_sliced_c02,none,SoA,enabled,144223333,12203208,12040083,13141610,13141610,120
2025-07-15 20:40:29,329,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,AoS,disabled,117756167,19943209,20410583,20758316,20758316,120
2025-07-15 20:40:29,332,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,AoS,enabled,70211625,11419542,12266417,11909476,11909476,120
2025-07-15 20:40:30,335,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,SoA,disabled,228101417,7823708,7566583,9404373,9404373,120
2025-07-15 20:40:30,338,pairwise,PairwiseVerletLists,1.000000,vlp_c08,none,SoA,enabled,138443834,5480000,5638958,6588031,6588031,120
