Iteration, Estimate
1918,36.5508
1919,36.5482
1920,36.5456
1921,36.5431
1922,36.5407
1923,36.5382
1924,36.5358
1925,36.5335
1926,36.5311
1927,36.5288
1928,36.5266
1929,36.5243
1930,36.5221
1931,36.52
1932,36.5179
1933,36.5158
1934,36.5137
1935,36.5117
1936,36.5097
1937,36.5077
1938,36.5058
1939,36.5039
1940,36.502
1941,36.5002
1942,36.4984
1943,36.4966
1944,36.4949
1945,36.4932
1946,36.4915
1947,36.4898
1948,36.4882
1949,36.4867
1950,36.4851
1951,36.4836
1952,36.4821
1953,36.4806
1954,36.4792
1955,36.4778
1956,36.4764
1957,36.4751
1958,36.4738
1959,36.4725
1960,36.4713
1961,36.47
1962,36.4688
1963,36.4677
1964,36.4666
1965,36.4654
1966,36.4644
1967,36.4633
1968,36.4623
1969,36.4613
1970,36.4603
1971,36.4594
1972,36.4585
1973,36.4576
1974,36.4568
1975,36.4559
1976,36.4551
1977,36.4543
1978,36.4536
1979,36.4529
1980,36.4522
1981,36.4515
1982,36.4509
1983,36.4503
1984,36.4497
1985,36.4491
1986,36.4486
1987,36.4481
1988,36.4476
1989,36.4471
1990,36.4467
1991,36.4462
1992,36.4459
1993,36.4455
1994,36.4452
1995,36.4448
1996,36.4446
1997,36.4443
1998,36.444
1999,36.4438
2000,36.4436
2001,35.5292
2002,35.5291
2003,35.529
2004,35.5289
2005,35.5288
2006,35.5288
2007,35.5287
2008,35.5287
2009,35.5287
2010,35.5288
2011,35.5288
2012,35.5289
2013,35.529
2014,35.5292
2015,35.5293
2016,35.5295
2017,35.5297
2018,35.5299
2019,35.5301
2020,35.5304
2021,35.5306
2022,35.5309
2023,35.5312
2024,35.5316
2025,35.5319
2026,35.5323
2027,35.5327
2028,35.5331
2029,35.5335
2030,35.534
2031,35.5345
2032,35.5349
2033,35.5355
2034,35.536
2035,35.5365
2036,35.5371
2037,35.5377
2038,35.5383
2039,35.5389
2040,35.5396
2041,35.5402
2042,35.5409
2043,35.5416
2044,35.5423
2045,35.543
2046,35.5438
2047,35.5446
2048,35.5453
2049,35.5461
2050,35.547
2051,35.5478
2052,35.5487
2053,35.5495
2054,35.5504
2055,35.5513
2056,35.5522
2057,35.5532
2058,35.5541
2059,35.5551
2060,35.5561
2061,35.5571
2062,35.5581
2063,35.5592
2064,35.5602
2065,35.5613
2066,35.5624
2067,35.5635
2068,35.5646
2069,35.5657
2070,35.5669
2071,35.568
2072,35.5692
2073,35.5704
2074,35.5716
2075,35.5728
2076,35.574
2077,35.5753
2078,35.5765
2079,35.5778
2080,35.5791
2081,35.5804
2082,35.5817
2083,35.583
2084,35.5844
2085,35.5857
2086,35.5871
2087,35.5885
2088,35.5899
2089,35.5913
2090,35.5927
2091,35.5942
2092,35.5956
2093,35.5971
2094,35.5986
2095,35.6
2096,35.6016
2097,35.6031
2098,35.6046
2099,35.6061
2100,35.6077
2101,34.7603
2102,34.7618
2103,34.7633
2104,34.7649
2105,34.7664
2106,34.7679
2107,34.7695
2108,34.7711
2109,34.7726
2110,34.7742
2111,34.7758
2112,34.7774
2113,34.7791
2114,34.7807
2115,34.7823
2116,34.784
2117,34.7857
2118,34.7873
2119,34.789
2120,34.7907
2121,34.7924
2122,34.7941
2123,34.7959
2124,34.7976
2125,34.7993
2126,34.8011
2127,34.8028
2128,34.8046
2129,34.8064
2130,34.8082
2131,34.81
2132,34.8118
2133,34.8136
2134,34.8154
2135,34.8172
2136,34.8191
2137,34.8209
2138,34.8228
2139,34.8246
2140,34.8265
2141,34.8284
2142,34.8303
2143,34.8322
2144,34.8341
2145,34.836
2146,34.8379
2147,34.8398
2148,34.8417
2149,34.8437
2150,34.8456
2151,34.8476
2152,34.8495
2153,34.8515
2154,34.8535
2155,34.8554
2156,34.8574
2157,34.8594
2158,34.8614
2159,34.8634
2160,34.8654
2161,34.8674
2162,34.8694
2163,34.8715
2164,34.8735
2165,34.8755
2166,34.8776
2167,34.8796
2168,34.8816
2169,34.8837
2170,34.8858
2171,34.8878
2172,34.8899
2173,34.892
2174,34.894
2175,34.8961
2176,34.8982
2177,34.9003
2178,34.9024
2179,34.9045
2180,34.9066
2181,34.9087
2182,34.9108
2183,34.9129
2184,34.915
2185,34.9172
2186,34.9193
2187,34.9214
2188,34.9235
2189,34.9257
2190,34.9278
2191,34.9299
2192,34.9321
2193,34.9342
2194,34.9364
2195,34.9385
2196,34.9406
2197,34.9428
2198,34.9449
2199,34.9471
2200,34.9493
2201,34.1546
2202,34.1567
2203,34.1587
2204,34.1608
2205,34.1628
2206,34.1649
2207,34.167
2208,34.169
2209,34.1711
2210,34.1731
2211,34.1752
2212,34.1773
2213,34.1793
2214,34.1814
2215,34.1834
2216,34.1855
2217,34.1876
2218,34.1896
2219,34.1917
2220,34.1937
2221,34.1958
2222,34.1978
2223,34.1999
2224,34.2019
2225,34.204
2226,34.206
2227,34.2081
2228,34.2101
2229,34.2122
2230,34.2142
2231,34.2163
2232,34.2183
2233,34.2203
2234,34.2224
2235,34.2244
2236,34.2264
2237,34.2285
2238,34.2305
2239,34.2325
2240,34.2345
2241,34.2365
2242,34.2386
2243,34.2406
2244,34.2426
2245,34.2446
2246,34.2466
2247,34.2486
2248,34.2506
2249,34.2525
2250,34.2545
2251,34.2565
2252,34.2585
2253,34.2604
2254,34.2624
2255,34.2644
2256,34.2663
2257,34.2683
2258,34.2702
2259,34.2722
2260,34.2741
2261,34.276
2262,34.278
2263,34.2799
2264,34.2818
2265,34.2837
2266,34.2856
2267,34.2875
2268,34.2894
2269,34.2913
2270,34.2932
2271,34.295
2272,34.2969
2273,34.2987
2274,34.3006
2275,34.3024
2276,34.3043
2277,34.3061
2278,34.3079
2279,34.3097
2280,34.3115
2281,34.3133
2282,34.3151
2283,34.3169
2284,34.3187
2285,34.3205
2286,34.3222
2287,34.324
2288,34.3257
2289,34.3274
2290,34.3292
2291,34.3309
2292,34.3326
2293,34.3343
2294,34.336
2295,34.3377
2296,34.3393
2297,34.341
2298,34.3426
2299,34.3443
2300,34.3459
2301,33.5957
2302,33.5973
2303,33.5988
2304,33.6003
2305,33.6018
2306,33.6033
2307,33.6048
2308,33.6063
2309,33.6078
2310,33.6092
2311,33.6107
2312,33.6121
2313,33.6136
2314,33.615
2315,33.6164
2316,33.6178
2317,33.6192
2318,33.6205
2319,33.6219
2320,33.6232
2321,33.6246
2322,33.6259
2323,33.6272
2324,33.6285
2325,33.6298
2326,33.6311
2327,33.6323
2328,33.6336
2329,33.6348
2330,33.636
2331,33.6373
2332,33.6385
2333,33.6397
2334,33.6408
2335,33.642
2336,33.6431
2337,33.6443
2338,33.6454
2339,33.6465
2340,33.6476
2341,33.6487
2342,33.6498
2343,33.6508
2344,33.6519
2345,33.6529
2346,33.6539
2347,33.6549
2348,33.6559
2349,33.6568
2350,33.6578
2351,33.6587
2352,33.6597
2353,33.6606
2354,33.6615
2355,33.6624
2356,33.6632
2357,33.6641
2358,33.6649
2359,33.6657
2360,33.6666
2361,33.6674
2362,33.6681
2363,33.6689
2364,33.6696
2365,33.6704
2366,33.6711
2367,33.6718
2368,33.6725
2369,33.6731
2370,33.6738
2371,33.6744
2372,33.6751
2373,33.6757
2374,33.6762
2375,33.6768
2376,33.6774
2377,33.6779
2378,33.6784
2379,33.6789
2380,33.6794
2381,33.6799
2382,33.6804
2383,33.6808
2384,33.6812
2385,33.6816
2386,33.682
2387,33.6824
2388,33.6828
2389,33.6831
2390,33.6834
2391,33.6837
2392,33.684
2393,33.6843
2394,33.6846
2395,33.6848
2396,33.685
2397,33.6852
2398,33.6854
2399,33.6856
2400,33.6857
2401,32.9766
2402,32.9767
2403,32.9768
2404,32.9769
2405,32.9769
2406,32.977
2407,32.977
2408,32.977
2409,32.977
2410,32.977
2411,32.977
2412,32.9769
2413,32.9768
2414,32.9767
2415,32.9766
2416,32.9765
2417,32.9764
2418,32.9762
2419,32.976
2420,32.9758
2421,32.9756
2422,32.9754
2423,32.9751
2424,32.9749
2425,32.9746
2426,32.9743
2427,32.974
2428,32.9736
2429,32.9733
2430,32.9729
2431,32.9725
2432,32.9721
2433,32.9717
2434,32.9713
2435,32.9708
2436,32.9704
2437,32.9699
2438,32.9694
2439,32.9689
2440,32.9683
2441,32.9678
2442,32.9672
2443,32.9666
2444,32.966
2445,32.9654
2446,32.9647
2447,32.9641
2448,32.9634
2449,32.9627
2450,32.962
2451,32.9613
2452,32.9605
2453,32.9598
2454,32.959
2455,32.9582
2456,32.9574
2457,32.9566
2458,32.9557
2459,32.9549
2460,32.954
2461,32.9531
2462,32.9522
2463,32.9513
2464,32.9504
2465,32.9494
2466,32.9484
2467,32.9474
2468,32.9464
2469,32.9454
2470,32.9444
2471,32.9433
2472,32.9423
2473,32.9412
2474,32.9401
2475,32.939
2476,32.9379
2477,32.9367
2478,32.9356
2479,32.9344
2480,32.9332
2481,32.932
2482,32.9308
2483,32.9296
2484,32.9283
2485,32.9271
2486,32.9258
2487,32.9245
2488,32.9232
2489,32.9219
2490,32.9206
2491,32.9192
2492,32.9178
2493,32.9165
2494,32.9151
2495,32.9137
2496,32.9123
2497,32.9109
2498,32.9094
2499,32.908
2500,32.9065
2501,32.2371
2502,32.2357
2503,32.2342
2504,32.2328
2505,32.2313
2506,32.2298
2507,32.2284
2508,32.2269
2509,32.2254
2510,32.2238
2511,32.2223
2512,32.2207
2513,32.2192
2514,32.2176
2515,32.2161
2516,32.2145
2517,32.2129
2518,32.2113
2519,32.2096
2520,32.208
2521,32.2064
2522,32.2047
2523,32.2031
2524,32.2014
2525,32.1997
2526,32.198
2527,32.1964
2528,32.1946
2529,32.1929
2530,32.1912
2531,32.1895
2532,32.1878
2533,32.186
2534,32.1843
2535,32.1825
2536,32.1807
2537,32.179
2538,32.1772
2539,32.1754
2540,32.1736
2541,32.1718
2542,32.17
2543,32.1682
2544,32.1664
2545,32.1645
2546,32.1627
2547,32.1609
2548,32.159
2549,32.1572
2550,32.1553
2551,32.1535
2552,32.1516
2553,32.1498
2554,32.1479
2555,32.146
2556,32.1441
2557,32.1423
2558,32.1404
2559,32.1385
2560,32.1366
2561,32.1347
2562,32.1328
2563,32.1309
2564,32.129
2565,32.1271
2566,32.1252
2567,32.1233
2568,32.1214
2569,32.1195
2570,32.1176
2571,32.1157
2572,32.1138
2573,32.1119
2574,32.11
2575,32.1081
2576,32.1062
2577,32.1043
2578,32.1024
2579,32.1005
2580,32.0986
2581,32.0967
2582,32.0948
2583,32.0929
2584,32.091
2585,32.0891
2586,32.0872
2587,32.0853
2588,32.0834
2589,32.0816
2590,32.0797
2591,32.0778
2592,32.076
2593,32.0741
2594,32.0723
2595,32.0704
2596,32.0686
2597,32.0667
2598,32.0649
2599,32.0631
2600,32.0613
2601,31.4312
2602,31.4294
2603,31.4277
2604,31.426
2605,31.4243
2606,31.4226
2607,31.4209
2608,31.4192
2609,31.4175
2610,31.4159
2611,31.4142
2612,31.4126
2613,31.411
2614,31.4093
2615,31.4077
2616,31.4061
2617,31.4045
2618,31.4029
2619,31.4014
2620,31.3998
2621,31.3983
2622,31.3968
2623,31.3952
2624,31.3937
2625,31.3922
2626,31.3908
2627,31.3893
2628,31.3879
2629,31.3864
2630,31.385
2631,31.3836
2632,31.3823
2633,31.3809
2634,31.3795
2635,31.3782
2636,31.3769
2637,31.3756
2638,31.3743
2639,31.3731
2640,31.3718
2641,31.3706
2642,31.3694
2643,31.3682
2644,31.3671
2645,31.3659
2646,31.3648
2647,31.3637
2648,31.3626
2649,31.3616
2650,31.3605
2651,31.3595
2652,31.3586
2653,31.3576
2654,31.3567
2655,31.3557
2656,31.3549
2657,31.354
2658,31.3532
2659,31.3523
2660,31.3516
2661,31.3508
2662,31.3501
2663,31.3494
2664,31.3487
2665,31.348
2666,31.3474
2667,31.3468
2668,31.3463
2669,31.3457
2670,31.3452
2671,31.3448
2672,31.3443
2673,31.3439
2674,31.3436
2675,31.3432
2676,31.3429
2677,31.3426
2678,31.3424
2679,31.3422
2680,31.342
2681,31.3419
2682,31.3418
2683,31.3417
2684,31.3417
2685,31.3417
2686,31.3417
2687,31.3418
2688,31.342
2689,31.3421
2690,31.3423
2691,31.3426
2692,31.3429
2693,31.3432
2694,31.3435
2695,31.344
2696,31.3444
2697,31.3449
2698,31.3454
2699,31.346
2700,31.3467
2701,30.754
2702,30.7547
2703,30.7555
2704,30.7563
2705,30.7571
2706,30.758
2707,30.7589
2708,30.7599
2709,30.7609
2710,30.762
2711,30.7631
2712,30.7643
2713,30.7655
2714,30.7668
2715,30.7681
2716,30.7695
2717,30.7709
2718,30.7724
2719,30.7739
2720,30.7755
2721,30.7772
2722,30.7789
2723,30.7807
2724,30.7825
2725,30.7844
2726,30.7863
2727,30.7884
2728,30.7904
2729,30.7926
2730,30.7947
2731,30.797
2732,30.7993
2733,30.8017
2734,30.8042
2735,30.8067
2736,30.8093
2737,30.8119
2738,30.8146
2739,30.8174
2740,30.8203
2741,30.8232
2742,30.8262
2743,30.8293
2744,30.8324
2745,30.8356
2746,30.8389
2747,30.8423
2748,30.8457
2749,30.8493
2750,30.8529
2751,30.8565
2752,30.8603
2753,30.8641
2754,30.8681
2755,30.8721
2756,30.8762
2757,30.8803
2758,30.8846
2759,30.8889
2760,30.8934
2761,30.8979
2762,30.9025
2763,30.9072
2764,30.912
2765,30.9168
2766,30.9218
2767,30.9269
2768,30.932
2769,30.9373
2770,30.9427
2771,30.9481
2772,30.9537
2773,30.9593
2774,30.9651
2775,30.9709
2776,30.9769
2777,30.983
2778,30.9891
2779,30.9954
2780,31.0018
2781,31.0083
2782,31.0149
2783,31.0217
2784,31.0285
2785,31.0354
2786,31.0425
2787,31.0497
2788,31.057
2789,31.0644
2790,31.072
2791,31.0796
2792,31.0874
2793,31.0954
2794,31.1034
2795,31.1116
2796,31.1199
2797,31.1283
2798,31.1369
2799,31.1456
2800,31.1544
2801,30.5934
2802,30.6022
2803,30.6111
2804,30.6201
2805,30.6293
2806,30.6387
2807,30.6481
2808,30.6578
2809,30.6675
2810,30.6775
2811,30.6875
2812,30.6978
2813,30.7082
2814,30.7187
2815,30.7294
2816,30.7403
2817,30.7513
2818,30.7625
2819,30.7739
2820,30.7854
2821,30.7971
2822,30.809
2823,30.821
2824,30.8333
2825,30.8457
2826,30.8583
2827,30.871
2828,30.884
2829,30.8971
2830,30.9105
2831,30.924
2832,30.9377
2833,30.9517
2834,30.9658
2835,30.9801
2836,30.9947
2837,31.0094
2838,31.0244
2839,31.0395
2840,31.0549
2841,31.0705
2842,31.0863
2843,31.1024
2844,31.1187
2845,31.1352
2846,31.1519
2847,31.1689
2848,31.1861
2849,31.2036
2850,31.2213
2851,31.2392
2852,31.2575
2853,31.2759
2854,31.2946
2855,31.3136
2856,31.3329
2857,31.3524
2858,31.3722
2859,31.3922
2860,31.4126
2861,31.4332
2862,31.4541
2863,31.4754
2864,31.4969
2865,31.5187
2866,31.5408
2867,31.5632
2868,31.5859
2869,31.609
2870,31.6324
2871,31.6561
2872,31.6801
2873,31.7044
2874,31.7291
2875,31.7542
2876,31.7796
2877,31.8053
2878,31.8314
2879,31.8579
2880,31.8847
2881,31.9119
2882,31.9395
2883,31.9675
2884,31.9958
2885,32.0246
2886,32.0537
2887,32.0833
2888,32.1133
2889,32.1437
2890,32.1745
2891,32.2057
2892,32.2374
2893,32.2695
2894,32.3021
2895,32.3352
2896,32.3687
2897,32.4026
2898,32.4371
2899,32.472
2900,32.5074
2901,31.9669
2902,32.002
2903,32.0377
2904,32.0738
2905,32.1104
2906,32.1476
2907,32.1853
2908,32.2235
2909,32.2623
2910,32.3017
2911,32.3416
2912,32.3821
2913,32.4232
2914,32.4649
2915,32.5072
2916,32.5501
2917,32.5936
2918,32.6377
2919,32.6825
2920,32.728
2921,32.7741
2922,32.8209
2923,32.8684
2924,32.9165
2925,32.9654
2926,33.015
2927,33.0654
2928,33.1164
2929,33.1683
2930,33.2209
2931,33.2742
2932,33.3284
2933,33.3834
2934,33.4392
2935,33.4958
2936,33.5533
2937,33.6116
2938,33.6709
2939,33.731
2940,33.792
2941,33.8539
2942,33.9168
2943,33.9806
2944,34.0454
2945,34.1112
2946,34.178
2947,34.2458
2948,34.3146
2949,34.3845
2950,34.4555
2951,34.5275
2952,34.6007
2953,34.675
2954,34.7505
2955,34.8271
2956,34.9049
2957,34.9839
2958,35.0642
2959,35.1457
2960,35.2285
2961,35.3126
2962,35.398
2963,35.4848
2964,35.5729
2965,35.6624
2966,35.7534
2967,35.8458
2968,35.9397
2969,36.0351
2970,36.132
2971,36.2304
2972,36.3305
2973,36.4321
2974,36.5354
2975,36.6404
2976,36.7471
2977,36.8555
2978,36.9657
2979,37.0777
2980,37.1915
2981,37.3072
2982,37.4248
2983,37.5293
2984,37.529
2985,37.5288
2986,37.5287
2987,37.5288
2988,37.5289
2989,37.5292
2990,37.5296
2991,37.5301
2992,37.5308
2993,37.5315
2994,37.5324
2995,37.5334
2996,37.5346
2997,37.5358
2998,37.5372
2999,37.5386
3000,37.5402
3001,36.896
3002,36.8978
3003,36.8997
3004,36.9018
3005,36.9039
3006,36.9062
3007,36.9085
3008,36.9095
3009,36.8904
3010,36.8714
3011,36.8528
3012,36.8344
3013,36.8162
3014,36.7982
3015,36.7805
3016,36.763
3017,36.7458
3018,36.7288
3019,36.712
3020,36.6954
3021,36.679
3022,36.6629
3023,36.6469
3024,36.6312
3025,36.6157
3026,36.6004
3027,36.5853
3028,36.5704
3029,36.5557
3030,36.5412
3031,36.5268
3032,36.5127
3033,36.4988
3034,36.485
3035,36.4715
3036,36.4581
3037,36.4449
3038,36.4319
3039,36.419
3040,36.4063
3041,36.3938
3042,36.3815
3043,36.3694
3044,36.3574
3045,36.3455
3046,36.3339
3047,36.3224
3048,36.311
3049,36.2998
3050,36.2888
3051,36.2779
3052,36.2672
3053,36.2566
3054,36.2462
3055,36.2359
3056,36.2258
3057,36.2158
3058,36.206
3059,36.1962
3060,36.1867
3061,36.1773
3062,36.168
3063,36.1588
3064,36.1498
3065,36.1409
3066,36.1321
3067,36.1235
3068,36.115
3069,36.1066
3070,36.0983
3071,36.0902
3072,36.0822
3073,36.0743
3074,36.0665
3075,36.0588
3076,36.0513
3077,36.0439
3078,36.0366
3079,36.0294
3080,36.0223
3081,36.0153
3082,36.0084
3083,36.0017
3084,35.995
3085,35.9885
3086,35.982
3087,35.9757
3088,35.9694
3089,35.9633
3090,35.9573
3091,35.9513
3092,35.9455
3093,35.9398
3094,35.9341
3095,35.9286
3096,35.9231
3097,35.9178
3098,35.9125
3099,35.9073
3100,35.9023
3101,35.3001
3102,35.2953
3103,35.2907
3104,35.2861
3105,35.2817
3106,35.2773
3107,35.2729
3108,35.2687
3109,35.2646
3110,35.2605
3111,35.2565
3112,35.2526
3113,35.2488
3114,35.245
3115,35.2413
3116,35.2377
3117,35.2342
3118,35.2308
3119,35.2274
3120,35.2241
3121,35.2209
3122,35.2177
3123,35.2146
3124,35.2116
3125,35.2087
3126,35.2058
3127,35.203
3128,35.2003
3129,35.1976
3130,35.195
3131,35.1925
3132,35.1901
3133,35.1877
3134,35.1853
3135,35.1831
3136,35.1809
3137,35.1787
3138,35.1767
3139,35.1747
3140,35.1727
3141,35.1708
3142,35.169
3143,35.1672
3144,35.1655
3145,35.1639
3146,35.1623
3147,35.1608
3148,35.1593
3149,35.1579
3150,35.1566
3151,35.1553
3152,35.1541
3153,35.1529
3154,35.1518
3155,35.1507
3156,35.1497
3157,35.1488
3158,35.1479
3159,35.1471
3160,35.1463
3161,35.1455
3162,35.1449
3163,35.1443
3164,35.1437
3165,35.1432
3166,35.1427
3167,35.1423
3168,35.1419
3169,35.1416
3170,35.1414
3171,35.1412
3172,35.141
3173,35.1409
3174,35.1409
3175,35.1409
3176,35.1409
3177,35.1411
3178,35.1412
3179,35.1414
3180,35.1417
3181,35.142
3182,35.1423
3183,35.1427
3184,35.1431
3185,35.1436
3186,35.1442
3187,35.1448
3188,35.1454
3189,35.1461
3190,35.1468
3191,35.1476
3192,35.1484
3193,35.1493
3194,35.1502
3195,35.1512
3196,35.1522
3197,35.1533
3198,35.1544
3199,35.1556
3200,35.1568
3201,34.5912
3202,34.5924
3203,34.5937
3204,34.5951
3205,34.5964
3206,34.5979
3207,34.5993
3208,34.6009
3209,34.6024
3210,34.604
3211,34.6057
3212,34.6074
3213,34.6091
3214,34.6109
3215,34.6127
3216,34.6146
3217,34.6165
3218,34.6184
3219,34.6204
3220,34.6225
3221,34.6245
3222,34.6267
3223,34.6289
3224,34.6311
3225,34.6333
3226,34.6356
3227,34.638
3228,34.6404
3229,34.6428
3230,34.6453
3231,34.6478
3232,34.6504
3233,34.653
3234,34.6556
3235,34.6583
3236,34.6611
3237,34.6639
3238,34.6667
3239,34.6696
3240,34.6725
3241,34.6754
3242,34.6784
3243,34.6815
3244,34.6846
3245,34.6877
3246,34.6909
3247,34.6941
3248,34.6974
3249,34.7007
3250,34.704
3251,34.7074
3252,34.7109
3253,34.7143
3254,34.7179
3255,34.7214
3256,34.7251
3257,34.7287
3258,34.7324
3259,34.7362
3260,34.74
3261,34.7438
3262,34.7477
3263,34.7517
3264,34.7556
3265,34.7597
3266,34.7637
3267,34.7679
3268,34.772
3269,34.7762
3270,34.7805
3271,34.7848
3272,34.7891
3273,34.7935
3274,34.7979
3275,34.8024
3276,34.807
3277,34.8115
3278,34.8162
3279,34.8208
3280,34.8256
3281,34.8303
3282,34.8351
3283,34.84
3284,34.8449
3285,34.8499
3286,34.8549
3287,34.8599
3288,34.865
3289,34.8702
3290,34.8754
3291,34.8806
3292,34.8859
3293,34.8912
3294,34.8966
3295,34.9021
3296,34.9076
3297,34.9131
3298,34.9187
3299,34.9243
3300,34.93
3301,34.3884
3302,34.394
3303,34.3997
3304,34.4054
3305,34.4111
3306,34.4169
3307,34.4228
3308,34.4287
3309,34.4346
3310,34.4406
3311,34.4467
3312,34.4528
3313,34.4589
3314,34.4651
3315,34.4714
3316,34.4777
3317,34.4841
3318,34.4905
3319,34.497
3320,34.5035
3321,34.5101
3322,34.5167
3323,34.5234
3324,34.5301
3325,34.5369
3326,34.5437
3327,34.5506
3328,34.5575
3329,34.5645
3330,34.5716
3331,34.5787
3332,34.5859
3333,34.5931
3334,34.6003
3335,34.6077
3336,34.6151
3337,34.6225
3338,34.63
3339,34.6375
3340,34.6451
3341,34.6528
3342,34.6605
3343,34.6683
3344,34.6761
3345,34.684
3346,34.692
3347,34.7
3348,34.708
3349,34.7162
3350,34.7243
3351,34.7326
3352,34.7409
3353,34.7492
3354,34.7577
3355,34.7661
3356,34.7747
3357,34.7833
3358,34.7919
3359,34.8006
3360,34.8094
3361,34.8183
3362,34.8272
3363,34.8361
3364,34.8451
3365,34.8542
3366,34.8634
3367,34.8726
3368,34.8818
3369,34.8912
3370,34.9006
3371,34.91
3372,34.9196
3373,34.9291
3374,34.9388
3375,34.9485
3376,34.9583
3377,34.9681
3378,34.978
3379,34.988
3380,34.998
3381,35.0081
3382,35.0183
3383,35.0285
3384,35.0388
3385,35.0492
3386,35.0596
3387,35.0701
3388,35.0807
3389,35.0913
3390,35.102
3391,35.1128
3392,35.1237
3393,35.1346
3394,35.1455
3395,35.1566
3396,35.1677
3397,35.1789
3398,35.1901
3399,35.2015
3400,35.2129
3401,34.6852
3402,34.6963
3403,34.7076
3404,34.7189
3405,34.7303
3406,34.7417
3407,34.7532
3408,34.7648
3409,34.7765
3410,34.7882
3411,34.8001
3412,34.8119
3413,34.8239
3414,34.8359
3415,34.848
3416,34.8602
3417,34.8724
3418,34.8848
3419,34.8972
3420,34.9096
3421,34.9222
3422,34.9348
3423,34.9475
3424,34.9602
3425,34.9731
3426,34.986
3427,34.999
3428,35.0121
3429,35.0252
3430,35.0384
3431,35.0517
3432,35.0651
3433,35.0786
3434,35.0921
3435,35.1057
3436,35.1194
3437,35.1332
3438,35.147
3439,35.1609
3440,35.1749
3441,35.189
3442,35.2032
3443,35.2174
3444,35.2317
3445,35.2462
3446,35.2606
3447,35.2752
3448,35.2898
3449,35.3046
3450,35.3194
3451,35.3343
3452,35.3493
3453,35.3643
3454,35.3795
3455,35.3947
3456,35.41
3457,35.4254
3458,35.4409
3459,35.4564
3460,35.4721
3461,35.4878
3462,35.5036
3463,35.5195
3464,35.5355
3465,35.5516
3466,35.5678
3467,35.5831
3468,35.5895
3469,35.5961
3470,35.6027
3471,35.6094
3472,35.6163
3473,35.6232
3474,35.6302
3475,35.6374
3476,35.6446
3477,35.652
3478,35.6594
3479,35.667
3480,35.6747
3481,35.6825
3482,35.6904
3483,35.6984
3484,35.7066
3485,35.7149
3486,35.7233
3487,35.7318
3488,35.7306
3489,35.7263
3490,35.722
3491,35.7177
3492,35.7134
3493,35.7091
3494,35.7048
3495,35.7004
3496,35.6961
3497,35.6917
3498,35.6873
3499,35.683
3500,35.6786
3501,35.1388
3502,35.1345
3503,35.1302
3504,35.126
3505,35.1217
3506,35.1174
3507,35.1131
3508,35.1088
3509,35.1045
3510,35.1002
3511,35.0958
3512,35.0915
3513,35.0872
3514,35.0828
3515,35.0785
3516,35.0741
3517,35.0698
3518,35.0654
3519,35.061
3520,35.0567
3521,35.0523
3522,35.0479
3523,35.0435
3524,35.0391
3525,35.0347
3526,35.0303
3527,35.0259
3528,35.0215
3529,35.0171
3530,35.0126
3531,35.0082
3532,35.0038
3533,34.9993
3534,34.9949
3535,34.9905
3536,34.986
3537,34.9816
3538,34.9771
3539,34.9726
3540,34.9682
3541,34.9637
3542,34.9593
3543,34.9548
3544,34.9503
3545,34.9458
3546,34.9414
3547,34.9369
3548,34.9324
3549,34.9279
3550,34.9234
3551,34.9189
3552,34.9145
3553,34.91
3554,34.9055
3555,34.901
3556,34.8965
3557,34.892
3558,34.8875
3559,34.883
3560,34.8785
3561,34.874
3562,34.8695
3563,34.865
3564,34.8605
3565,34.856
3566,34.8515
3567,34.847
3568,34.8426
3569,34.8381
3570,34.8336
3571,34.8291
3572,34.8246
3573,34.8201
3574,34.8156
3575,34.8111
3576,34.8067
3577,34.8022
3578,34.7977
3579,34.7932
3580,34.7887
3581,34.7843
3582,34.7798
3583,34.7753
3584,34.7709
3585,34.7664
3586,34.762
3587,34.7575
3588,34.7531
3589,34.7486
3590,34.7442
3591,34.7397
3592,34.7353
3593,34.7309
3594,34.7265
3595,34.722
3596,34.7176
3597,34.7132
3598,34.7088
3599,34.7044
3600,34.7001
3601,34.1871
3602,34.1828
3603,34.1786
3604,34.1744
3605,34.1701
3606,34.1659
3607,34.1617
3608,34.1575
3609,34.1533
3610,34.1491
3611,34.145
3612,34.1408
3613,34.1366
3614,34.1325
3615,34.1284
3616,34.1242
3617,34.1201
3618,34.116
3619,34.1119
3620,34.1078
3621,34.1037
3622,34.0996
3623,34.0956
3624,34.0915
3625,34.0875
3626,34.0835
3627,34.0794
3628,34.0754
3629,34.0714
3630,34.0675
3631,34.0635
3632,34.0595
3633,34.0556
3634,34.0516
3635,34.0477
3636,34.0438
3637,34.0399
3638,34.036
3639,34.0322
3640,34.0283
3641,34.0244
3642,34.0206
3643,34.0168
3644,34.013
3645,34.0092
3646,34.0054
3647,34.0017
3648,33.9979
3649,33.9942
3650,33.9905
3651,33.9868
3652,33.9831
3653,33.9794
3654,33.9758
3655,33.9721
3656,33.9685
3657,33.9649
3658,33.9613
3659,33.9578
3660,33.9542
3661,33.9507
3662,33.9471
3663,33.9436
3664,33.9402
3665,33.9367
3666,33.9332
3667,33.9298
3668,33.9264
3669,33.923
3670,33.9196
3671,33.9163
3672,33.9129
3673,33.9096
3674,33.9063
3675,33.903
3676,33.8998
3677,33.8965
3678,33.8933
3679,33.8901
3680,33.8869
3681,33.8838
3682,33.8806
3683,33.8775
3684,33.8744
3685,33.8713
3686,33.8683
